country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
UKR,1965,1,interm,1,0,163863.91,9520.01,2514.66,1487.41,1224.35,1970.52,2254.61,4780.28,4181.1,6643.75,5823.54,5154.36,10284.69,13569.62,16446.41,17790.7,18864,17938.82,13013.38,10401.7,.,.,.,.,.,.
UKR,1965,1,interm,1,1,101.98,53.01,12.33,3.05,3.07,1.01,1.02,3.04,2.03,3.04,1.02,1.01,3.04,3.03,3.04,2.03,1.02,4.1,1.04,1.05,.,.,.,.,.,.
UKR,1965,1,interm,1,2,462.5,395.08,32.87,2.04,0,0,2.04,1.01,2.03,1.01,3.05,2.03,3.04,4.04,5.07,4.06,2.04,2.05,1.04,0,.,.,.,.,.,.
UKR,1965,1,interm,1,3,8380.66,28.01,38.01,15.27,12.28,27.31,130.29,482.38,505.14,943.75,818.14,591.73,914.44,1107.29,1020.55,769.62,582.31,276.52,89.15,28.47,.,.,.,.,.,.
UKR,1965,1,interm,1,4,286.93,171.04,11.3,3.05,8.19,2.02,0,20.27,16.23,21.26,4.07,2.03,8.1,4.04,5.07,2.03,4.07,0,3.11,1.05,.,.,.,.,.,.
UKR,1965,1,interm,1,5,263.93,48.92,33.97,26.15,14.94,10,2.04,6.62,8.57,10.2,18.24,8.98,13.06,18.65,14.04,13.02,10.5,3.92,0,2.11,.,.,.,.,.,.
UKR,1965,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,7,221.3,26.01,11.3,14.25,11.26,13.15,11.2,9.12,9.13,10.13,9.15,9.12,7.09,13.15,19.26,17.26,18.32,7.17,2.07,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,8,269.44,40.51,77.92,22.86,17.81,13.71,7.89,13.78,10.75,7.85,12.81,6.89,8.66,8.65,11.6,2.89,0.97,3.89,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,9,224.36,12.59,16.52,6.98,5.12,5.63,2.29,3.92,5.02,5.24,19.77,19.59,26.89,17.2,26.04,17.59,17.03,8.57,4.15,4.22,.,.,.,.,.,.
UKR,1965,1,interm,1,10,366.69,0,1.03,4.07,3.07,3.03,1.02,2.03,3.04,11.14,10.16,19.25,41.52,43.48,44.59,51.78,43.78,45.06,21.77,16.87,.,.,.,.,.,.
UKR,1965,1,interm,1,11,782.41,0,0,0,0,0,1.02,0,2.03,8.1,13.21,26.34,63.8,116.29,121.61,152.3,135.4,85,39.39,17.92,.,.,.,.,.,.
UKR,1965,1,interm,1,12,9051.36,0,1.03,1.02,1.02,4.05,10.18,41.55,105.49,280.49,355.71,377.94,1045.08,1444.03,1626.6,1555.49,1165.64,689.24,251.91,94.89,.,.,.,.,.,.
UKR,1965,1,interm,1,13,576.58,0,1.03,2.04,3.07,3.03,6.11,7.09,7.1,26.33,16.26,30.4,59.75,67.75,87.16,89.35,79.41,54.28,27.99,8.43,.,.,.,.,.,.
UKR,1965,1,interm,1,14,581.91,0,0,1.02,1.02,2.02,4.07,13.17,11.16,17.21,19.31,32.42,56.71,52.58,85.13,97.47,82.46,63.5,33.17,9.49,.,.,.,.,.,.
UKR,1965,1,interm,1,15,730.19,1.25,2.73,3.45,1.28,2.35,5.25,6.79,8.06,17.89,26.46,31.75,81.11,101.95,126.89,125.53,98.18,55.93,23.63,9.71,.,.,.,.,.,.
UKR,1965,1,interm,1,16,1325.97,0,0.36,0,1.28,0,3.64,9.7,16.06,40.19,59.21,66.58,157.01,184.74,222.03,220.14,177.98,105.72,45.19,16.14,.,.,.,.,.,.
UKR,1965,1,interm,1,17,421.61,0,0,1.02,1.88,2.02,4.77,5.68,6.04,12.65,13.53,15.27,36.97,50.2,67.58,76.03,66.66,40.56,16.74,4.01,.,.,.,.,.,.
UKR,1965,1,interm,1,18,504.41,0,0,2.04,1.02,0,0,1.01,5.07,23.29,29.47,31.41,74.94,103.14,71.96,68.03,61.08,19.46,9.33,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,19,6667.39,0,0,0,1.02,1.01,8.14,16.21,43.62,110.37,198.18,286.75,833.43,1224.59,1374.25,1267.14,746.21,401.46,122.33,32.68,.,.,.,.,.,.
UKR,1965,1,interm,1,20,141.06,0,0,0,1.02,0,1.02,2.03,2.03,5.06,9.15,8.11,7.09,8.09,14.19,22.34,14.25,18.43,12.44,15.81,.,.,.,.,.,.
UKR,1965,1,interm,1,21,26.48,0,0,0,0,0,2.04,0,0,0,0,0,5.06,4.04,2.03,4.06,5.09,2.05,0,2.11,.,.,.,.,.,.
UKR,1965,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,25,587.5,0,0,0,0,0,1.02,3.04,2.03,4.05,2.03,1.01,16.2,38.43,55.74,108.64,133.36,115.73,77.75,28.47,.,.,.,.,.,.
UKR,1965,1,interm,1,26,144.53,0,1.03,0,0,2.02,4.07,13.17,9.13,7.09,3.05,3.04,7.09,8.09,21.28,18.28,19.34,15.36,9.33,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,27,738.69,0.37,0.7,0.78,0,0.02,0.15,0.66,0.76,2.73,8.91,13.12,49,70.53,111.59,144.8,150.76,97.35,63.15,23.31,.,.,.,.,.,.
UKR,1965,1,interm,1,28,586.69,2.63,18.82,4.31,4.09,1,1.89,4.41,3.3,8.41,20.56,23.36,68.47,78.12,98.2,100.91,82.36,40.91,19.78,5.16,.,.,.,.,.,.
UKR,1965,1,interm,1,29,458.48,1.79,21.63,22.7,17.98,27.43,17.02,24.32,22.8,39.48,37.82,23.9,49.1,55.29,46.9,20.2,18.37,8.93,2.29,0.53,.,.,.,.,.,.
UKR,1965,1,interm,1,30,1177.61,18.9,92.45,104.4,53.67,50.58,32.57,61.82,40.12,66.48,48.33,53.29,74.87,102.01,145.74,116.74,61.35,33.91,15.74,4.64,.,.,.,.,.,.
UKR,1965,1,interm,1,31,745.47,2.11,25.68,31,28.23,32.37,28.5,58.78,45.08,60.1,54.32,42.97,69.94,76.97,77.22,52.82,35.36,15.25,6.03,2.74,.,.,.,.,.,.
UKR,1965,1,interm,1,32,7.8,0.46,0.12,0.08,0.06,0.08,0.07,0.13,0.15,0.32,0.38,0.29,0.76,1.08,1.19,0.68,0.86,0.62,0.25,0.22,.,.,.,.,.,.
UKR,1965,1,interm,1,33,1311.86,3.49,21.38,16.53,16.43,30.84,23.19,32.43,33.11,53.52,56.72,56.75,130.75,169.99,207.33,149.36,157.15,92.4,37.33,23.16,.,.,.,.,.,.
UKR,1965,1,interm,1,34,747.28,13,23.63,32.58,33.78,31.36,17.3,38.51,44.63,47.59,47.77,38.5,92.15,86.97,78.04,42.64,45.81,19.46,8.29,5.27,.,.,.,.,.,.
UKR,1965,1,interm,1,35,183.97,0,0,1.02,4.09,1.01,3.05,5.07,7.1,7.09,9.15,4.05,22.28,21.24,22.3,30.46,22.4,18.43,2.07,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,36,11.03,0.48,0,0.27,0,0.27,0.36,0.71,0,1.77,0.36,2.13,1.06,1.77,1.14,0.21,0.43,0.07,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,37,124.94,11.52,11.3,5.84,3.07,4.79,3.72,4.36,5.07,10.38,9.81,10.03,11.09,8.34,11.03,5.88,4.66,1.98,2.07,0,.,.,.,.,.,.
UKR,1965,1,interm,1,38,221.4,9,19.52,9.16,11.26,12.14,5.09,15.2,10.14,17.21,5.08,9.12,14.18,17.19,22.3,25.38,11.2,5.12,3.11,0,.,.,.,.,.,.
UKR,1965,1,interm,1,39,82.86,0,0,0,1.55,0.75,0.67,3.11,3,3.57,1.81,1.23,1.26,3.22,6.58,18.11,12.98,7.7,7.28,10.04,.,.,.,.,.,.
UKR,1965,1,interm,1,40,178.66,0,0,0,1.02,1.01,2.04,9.12,14.2,30.38,21.34,14.19,17.22,21.24,11.15,12.18,13.23,5.12,3.11,2.11,.,.,.,.,.,.
UKR,1965,1,interm,1,41,111,0,2.05,3.05,0,0,2.04,1.01,6.09,11.14,6.1,2.03,4.05,14.16,11.15,10.15,12.22,18.43,3.11,4.22,.,.,.,.,.,.
UKR,1965,1,interm,1,42,246.92,61.01,41.09,30.54,25.06,13.41,5.43,8.04,4.1,4.54,3.27,0.8,2.79,2.85,3.55,10.32,9.42,6.64,7.23,6.83,.,.,.,.,.,.
UKR,1965,1,interm,1,43,150.84,2.62,0.62,0.42,0.28,1.62,0.23,8.42,9.31,19.68,6.67,8.98,10.45,11.99,14.62,7.58,10.41,12.72,17.2,7.02,.,.,.,.,.,.
UKR,1965,1,interm,1,44,15.49,0.09,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.06,0.07,0.18,0.33,1.11,2.75,6.16,3.06,0.95,0.61,.,.,.,.,.,.
UKR,1965,1,interm,1,45,130.73,13.6,4.81,1.77,1.1,2.23,1.61,4.46,2.54,5.38,5.63,9.28,13.93,18.32,13.11,9.75,11.38,6.54,2.72,2.57,.,.,.,.,.,.
UKR,1965,1,interm,1,46,507.87,7,20.54,27.49,21.5,47.54,38.68,60.8,38.55,42.53,27.44,25.33,39.49,33.37,24.32,16.25,15.27,10.24,4.15,7.38,.,.,.,.,.,.
UKR,1965,1,interm,1,47,1033.39,190.74,122.95,64.98,40.57,49.74,29.7,62.09,34.81,52.89,43.54,31.31,74.69,68.46,52.24,39.83,36.18,19.67,11.28,7.72,.,.,.,.,.,.
UKR,1965,1,interm,1,48,2738.51,0,7.19,18.33,57.33,67.77,95.68,197.62,174.47,314.92,256.11,190.49,278.48,242.69,162.15,150.27,167.97,163.86,109.89,83.29,.,.,.,.,.,.
UKR,1965,1,interm,1,49,184.78,0,0,0,0,0,1.53,1.27,1.74,4.13,6.04,6.97,14.32,14.83,29.11,23.56,29.25,25.86,15.1,11.07,.,.,.,.,.,.
UKR,1965,1,interm,1,50,1162.86,0,0,0,0,1.01,6.62,17.99,26.66,51.56,50.88,70.04,127.46,172.25,157.37,126.71,145.85,104.2,64.73,39.53,.,.,.,.,.,.
UKR,1965,1,interm,1,51,5345.39,0,0,0,0,0,12.21,36.48,46.66,147.84,216.48,230.01,542.79,764.48,898.94,878.26,718.73,487.49,234.29,130.73,.,.,.,.,.,.
UKR,1965,1,interm,1,52,31879.92,0.25,0.97,1.34,0.51,2.19,2.35,5.57,15.93,73.2,123.97,196.25,603.65,1301.41,2473.6,3839.11,5683.36,6840.6,5752.2,4963.46,.,.,.,.,.,.
UKR,1965,1,interm,1,53,5532.13,0.13,0.26,0.38,0.26,0.49,1.36,8.7,30.51,81.01,90.34,103.26,235.68,398.86,606.15,761.91,931.24,961.82,707.52,612.25,.,.,.,.,.,.
UKR,1965,1,interm,1,54,99.87,0,0,0.16,0.2,0.64,0.71,1.26,0.85,1.31,1.31,1.52,3.25,6.29,10.31,12.63,23.01,26.22,7.51,2.69,.,.,.,.,.,.
UKR,1965,1,interm,1,55,172.32,0,0,1.02,2.05,3.03,4.07,9.12,7.1,14.18,9.15,7.09,12.15,11.12,14.19,14.21,20.36,19.46,13.48,10.54,.,.,.,.,.,.
UKR,1965,1,interm,1,56,132.47,0.13,0.35,0.54,0.5,1.57,1.77,4.15,3.67,7.25,7.38,7.29,13.54,17.27,18.65,14.49,9.5,5.51,6.06,12.85,.,.,.,.,.,.
UKR,1965,1,interm,1,57,158.99,0.13,0.36,0.58,0.55,1.24,1.56,3.35,2.75,4.58,3.93,3.35,5.71,8.09,10.3,10.12,12.02,21.36,27.75,41.26,.,.,.,.,.,.
UKR,1965,1,interm,1,58,2192.43,0.25,1.35,2.29,2.85,11.03,18.92,54.35,42.23,97.51,110.77,116.95,225.09,277.68,297.04,207.25,138.78,139.99,153.72,294.38,.,.,.,.,.,.
UKR,1965,1,interm,1,59,3422.46,0,1.83,0.76,2.73,6.83,17.33,44.21,44.45,97.13,124.23,138.23,266.11,345.51,425.65,451.65,468.56,421.41,312.84,253,.,.,.,.,.,.
UKR,1965,1,interm,1,60,2715.39,0,0.46,0.51,1.82,1.71,3.05,13.38,12.93,33.06,52.17,69.03,168.02,272.86,376.49,454.7,521.67,395.82,238.46,99.25,.,.,.,.,.,.
UKR,1965,1,interm,1,61,7424.87,0.13,1.17,1.34,1.73,2.2,5.4,12.07,15.15,26.64,48.89,77.32,205.04,384.8,604.39,870.18,1309.13,1415.03,1327.18,1117.08,.,.,.,.,.,.
UKR,1965,1,interm,1,62,542.79,0,0.46,0.25,1.14,0.42,0.48,0.9,0.94,2.59,4.12,6.2,16.72,30,48.1,70.04,100.59,99.65,88.82,71.37,.,.,.,.,.,.
UKR,1965,1,interm,1,63,4267.51,0,0,0,0.77,0.91,2.57,5.82,3.39,15.12,27.83,31.14,64.4,162.39,260.19,415.06,647.12,929.41,848.46,852.93,.,.,.,.,.,.
UKR,1965,1,interm,1,64,286.86,0,0,0,1.28,4.15,3.54,7.35,9.8,16.27,15.87,10.41,14.59,22.66,39.79,39.81,34.96,22.02,29.6,14.76,.,.,.,.,.,.
UKR,1965,1,interm,1,65,810.39,420.09,94.51,21.38,18.43,17.2,10.18,8.11,8.11,23.29,11.18,9.12,7.09,24.27,21.28,23.35,27.49,25.6,20.73,18.98,.,.,.,.,.,.
UKR,1965,1,interm,1,66,4716.36,3087.64,665.65,62.1,32.76,33.38,24.43,15.2,28.4,45.57,27.44,46.61,61.77,90,114.52,102.55,104.86,93.2,52.87,27.41,.,.,.,.,.,.
UKR,1965,1,interm,1,67,174.34,112.02,30.82,1.02,1.02,5.06,1.02,1.01,1.01,3.04,4.07,2.03,2.03,1.01,3.04,2.03,1.02,2.05,1.04,0,.,.,.,.,.,.
UKR,1965,1,interm,1,68,905.77,0,0,0,1.02,0,2.04,3.04,1.01,8.1,11.18,14.19,43.54,94.04,123.64,153.32,158.81,176.15,78.79,36.9,.,.,.,.,.,.
UKR,1965,1,interm,1,69,3854.47,9,4.11,1.02,0,1.01,3.05,9.73,9.6,20.32,47.7,58.09,169.25,346.04,584.51,656.35,653.79,618.79,389.7,272.41,.,.,.,.,.,.
UKR,1965,1,interm,1,70,6.01,0,0,0,0,0,0,0.01,0.1,0.5,0.32,0.39,1.06,1.1,0.9,0.66,0.47,0.3,0.12,0.08,.,.,.,.,.,.
UKR,1965,1,interm,1,71,235.9,0,0,0,0,0,0,0.39,4.49,20.69,12.96,16.5,41.34,43.19,35.85,25.3,17.65,10.75,4.11,2.68,.,.,.,.,.,.
UKR,1965,1,interm,1,72,9371.03,6,10.48,2.55,3.99,8.7,10.48,29.59,39.05,94.48,142.08,200.52,584.01,905.95,1292.67,1459.04,1502.61,1491.66,934.56,652.61,.,.,.,.,.,.
UKR,1965,1,interm,1,73,548.82,28.01,6.99,4.58,3.17,2.43,5.8,9.93,13.69,22.99,25.61,32.53,74.23,93.13,70.44,53.81,43.78,38.41,12.96,6.33,.,.,.,.,.,.
UKR,1965,1,interm,1,74,938.2,0.2,0.11,1.22,2.46,5.22,13.25,28.48,45.89,86.53,58.44,52.05,117.14,147.34,162.84,84.77,73.79,33.2,17.8,7.47,.,.,.,.,.,.
UKR,1965,1,interm,1,75,264.87,26.01,8.22,1.02,2.05,2.02,2.04,5.07,5.07,8.1,10.16,6.08,14.18,20.22,22.3,31.48,25.45,41.99,19.7,13.71,.,.,.,.,.,.
UKR,1965,1,interm,1,76,1179.75,184.44,62.88,23.34,20.27,19.17,15.87,28.86,24.46,49.92,49.84,47.46,70.64,92.88,112.69,113.77,104.21,90.32,45.67,23.06,.,.,.,.,.,.
UKR,1965,1,interm,1,77,19.28,0,0,0,0,0,0,1.01,1.01,1.01,1.02,0,4.05,2.02,3.04,1.02,3.05,2.05,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,78,1453.47,2,2.05,4.07,5.12,7.08,16.29,21.28,21.3,61.77,71.14,84.1,153.93,181.01,211.81,217.28,163.9,121.87,66.35,41.12,.,.,.,.,.,.
UKR,1965,1,interm,1,79,328.56,23.21,6.84,3.74,3.48,4.52,3.08,17.19,23.81,36.93,37.4,24.22,40.96,36.32,30.4,19.7,10.83,4.28,1.24,0.41,.,.,.,.,.,.
UKR,1965,1,interm,1,80,209.64,0.11,0.01,1.02,0,0.02,0,2.05,2.04,5.11,5.17,6.13,13.3,24.43,27.83,26.63,36.23,25.14,26.58,7.84,.,.,.,.,.,.
UKR,1965,1,interm,1,81,416.27,2,1.03,0,0,4.05,4.07,14.19,25.36,41.52,40.65,28.37,51.65,52.58,50.67,35.54,29.52,21.51,8.29,5.27,.,.,.,.,.,.
UKR,1965,1,interm,1,82,121.66,13.09,2.06,1.22,1.43,0.4,0.36,1.45,2.19,4.79,3.64,4.9,12.13,11.5,12.83,15.06,13.17,14,6.16,1.28,.,.,.,.,.,.
UKR,1965,1,interm,1,83,85.06,26.01,3.08,2.04,1.02,3.03,2.04,2.03,2.03,0,4.07,2.03,9.11,6.07,6.08,8.12,1.02,2.05,2.07,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,84,229.58,7,5.14,5.09,5.12,10.12,9.16,8.11,7.1,14.18,16.26,11.15,21.27,22.25,20.27,29.44,19.34,12.29,2.07,4.22,.,.,.,.,.,.
UKR,1965,1,interm,1,85,1046.65,6,13.35,13.23,19.11,27.03,37.97,82.13,65.11,94.8,92.86,55.28,100.66,104.43,95.22,82,72.18,41.96,33.76,9.57,.,.,.,.,.,.
UKR,1965,1,interm,1,86,150.85,0.5,12.38,4.78,4.98,0.86,1.59,6.28,6.34,8.97,11.57,9.77,16.09,16.13,11.9,11.15,9.51,9.3,5.76,2.99,.,.,.,.,.,.
UKR,1965,1,interm,1,87,240.84,0.5,7.14,2.35,2.53,2.46,1.16,9.9,4.63,9.64,15.49,11.95,24.01,22.01,22.6,24.63,26.22,25.55,20.61,7.46,.,.,.,.,.,.
UKR,1965,1,interm,1,88,673.92,0,0,0,0,0,1.02,2.03,0,3.04,1.02,1.01,8.1,12.13,40.54,80.21,149.65,186.39,120.25,68.53,.,.,.,.,.,.
UKR,1965,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,90,2369.49,2369.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,91,2087.37,1678.35,210.58,73.3,41.97,37.43,12.21,10.13,10.14,1.01,2.03,2.03,1.01,2.02,1.01,1.02,0,1.02,0,2.11,.,.,.,.,.,.
UKR,1965,1,interm,1,92,162.05,162.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1965,1,interm,1,93,2951.75,1,60.61,106.9,81.89,214.45,251.42,492.52,345.89,353.4,232.74,148.95,213.67,139.55,112.49,77.17,51.92,33.8,20.73,12.65,.,.,.,.,.,.
UKR,1965,1,interm,1,94,390.72,11,14.38,12.22,10.24,13.15,26.46,36.48,35.5,39.49,23.38,13.17,27.34,21.24,20.27,22.34,17.31,16.39,12.44,17.92,.,.,.,.,.,.
UKR,1965,1,interm,1,95,2339.84,8,107.86,291.17,159.7,213.44,162.86,318.21,208.95,257.2,154.48,73.97,108.36,76.85,75,50.77,26.47,24.58,10.37,11.6,.,.,.,.,.,.
UKR,1965,1,interm,1,96,318.68,13,63.69,13.23,11.26,13.15,6.11,38.51,20.29,28.35,11.18,10.13,19.24,14.16,11.15,11.17,8.14,9.22,10.37,6.33,.,.,.,.,.,.
UKR,1965,1,interm,1,97,1292.87,0,2.05,3.05,2.05,16.19,27.48,125.66,152.15,243.03,207.33,114.5,134.69,111.23,76.01,44.67,22.4,5.12,1.04,4.22,.,.,.,.,.,.
UKR,1965,1,interm,1,98,1173.14,14,181.82,61.08,33.78,23.27,53.95,119.58,75.06,133.66,91.47,55.73,82.03,67.75,39.52,40.61,35.63,25.6,23.84,14.76,.,.,.,.,.,.
UKR,1965,1,interm,1,99,718.49,31.31,32.81,18.33,17.4,20.23,21.38,62.83,61.87,94.17,76.22,69.91,56.71,66.74,43.58,21.32,6.11,8.19,6.22,3.16,.,.,.,.,.,.
UKR,1965,1,interm,1,100,5025.48,0,0,0,28.66,142.63,340.99,640.48,528.47,832.37,501.05,347.54,494.18,380.22,265.53,197.99,151.69,90.12,45.61,37.95,.,.,.,.,.,.
UKR,1965,1,interm,1,101,965.9,29.01,11.34,14.36,13.46,115.72,92.05,125.74,97.27,138.71,83.01,45,63.24,39.78,31.61,26.49,13.26,16.41,4.16,5.28,.,.,.,.,.,.
UKR,1965,1,interm,1,102,847,12,36.98,20.36,28.66,42.49,54.97,123.64,91.29,98.22,55.9,40.53,52.66,54.61,41.55,32.49,23.41,17.41,11.4,8.43,.,.,.,.,.,.
UKR,1965,1,interm,1,103,55.04,3.55,2.62,2.85,2.39,4.45,3.72,7.34,5.2,5.09,3.38,2.13,2.61,2.45,1.93,1.57,1.29,1.06,0.77,0.64,.,.,.,.,.,.
UKR,1965,1,interm,1,104,6032.67,117.18,169.98,222.04,239.06,454.41,434.55,883.38,663.35,713.89,473.61,298.39,372.64,322.82,229.96,163.84,112.7,78.8,48.98,33.09,.,.,.,.,.,.
UKR,1966,1,interm,1,0,166092.36,9180,2331.5,1546.31,1248.24,2103.45,1929.39,5035.06,4562.93,6897.44,6594.36,5580.15,9528.97,13857.89,17066.5,17823.7,19110.87,17924.69,13349.82,10421.09,.,.,.,.,.,.
UKR,1966,1,interm,1,1,123.79,59.01,21.3,5.07,2.02,3.04,2.04,2.02,1.01,2.02,3.03,3.03,2.01,1.01,5.04,4.03,2.02,4.05,1.02,1.02,.,.,.,.,.,.
UKR,1966,1,interm,1,2,407.88,336.04,32.45,7.1,2.02,0,0,4.03,2.02,2.02,3.03,1.01,3.02,2.02,4.03,4.03,2.02,2.02,1.02,0,.,.,.,.,.,.
UKR,1966,1,interm,1,3,8160.49,20,22.31,5.07,11.13,21.27,84.6,469.64,521.36,917.64,880.93,597.66,889.44,1030.09,1024.96,809.34,504.54,240.7,89.37,20.44,.,.,.,.,.,.
UKR,1966,1,interm,1,4,272.99,174.02,9.13,2.03,1.01,5.06,1.02,12.09,14.15,19.16,1.01,2.02,7.05,8.06,4.03,3.02,3.03,5.06,1.02,1.02,.,.,.,.,.,.
UKR,1966,1,interm,1,5,225.99,32.27,29.36,25.24,16.79,12.76,3.06,6.05,8.24,9.42,6.87,6.6,9.6,9.15,13.16,11.14,16.92,5.81,1.77,1.78,.,.,.,.,.,.
UKR,1966,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1966,1,interm,1,7,199.89,22,8.11,11.16,8.09,11.14,10.19,6.05,7.07,18.15,7.08,8.09,12.09,16.13,14.11,13.1,12.11,5.06,8.12,2.04,.,.,.,.,.,.
UKR,1966,1,interm,1,8,218.93,26.5,45.13,20.75,17.7,8.86,6.93,10.88,7.88,12.91,15.78,10.82,5.74,5.85,10.68,6.75,2.88,0.96,0.96,0.97,.,.,.,.,.,.
UKR,1966,1,interm,1,9,190.26,8.24,7.65,8.8,3.95,2.69,1.22,4.23,6.1,4.9,15.79,22.01,25.96,22.3,22.52,9.32,15.52,4.36,3.36,1.34,.,.,.,.,.,.
UKR,1966,1,interm,1,10,368.61,0,1.01,2.03,3.03,2.03,0,5.04,7.07,10.08,19.22,15.17,39.28,43.34,56.44,40.32,47.43,37.42,24.37,15.33,.,.,.,.,.,.
UKR,1966,1,interm,1,11,768.22,0,0,0,0,0,1.02,1.01,1.01,8.07,17.19,32.36,58.42,94.74,131.02,140.1,137.23,83.94,37.58,24.53,.,.,.,.,.,.
UKR,1966,1,interm,1,12,8955.24,0,0,1.01,1.01,4.05,6.12,56.44,90.94,245.04,340.84,376.19,866.27,1374.8,1647.79,1520.92,1237.13,768.61,310.77,107.31,.,.,.,.,.,.
UKR,1966,1,interm,1,13,542.06,0,3.04,2.03,1.01,2.03,5.1,5.04,12.12,20.17,25.29,29.33,53.39,73.58,78.61,80.63,69.63,53.6,21.33,6.13,.,.,.,.,.,.
UKR,1966,1,interm,1,14,649.12,0,2.03,0,0,0,1.02,16.13,7.07,25.21,25.29,17.19,46.34,92.73,99.77,87.69,97.88,79.89,35.55,15.33,.,.,.,.,.,.
UKR,1966,1,interm,1,15,709.88,1.25,2.69,1.47,1.26,1.88,3.86,5.62,8.53,16.59,25.58,30.34,64.54,112.52,136.35,110.66,95.87,55.8,24.61,10.46,.,.,.,.,.,.
UKR,1966,1,interm,1,16,1292.68,0,0.36,0,1.26,0,2.68,8.04,17,37.28,57.22,63.63,124.94,203.89,238.59,194.08,173.78,105.48,47.07,17.38,.,.,.,.,.,.
UKR,1966,1,interm,1,17,409.78,0,1.01,1.01,0.84,1.82,4.04,5.04,8.28,11.07,14.21,15.82,30.63,53.78,70.15,67.27,64.35,40.34,16.03,4.09,.,.,.,.,.,.
UKR,1966,1,interm,1,18,629.62,0,0,0,2.02,1.01,0,1.01,4.04,43.36,35.4,54.61,68.5,104.82,122.95,88.7,47.43,36.41,8.12,11.24,.,.,.,.,.,.
UKR,1966,1,interm,1,19,6810.78,0,1.01,3.04,1.01,7.09,7.13,19.15,29.3,130.08,218.46,266.97,789.72,1189.35,1502.67,1188.31,854.69,412.62,147.26,42.92,.,.,.,.,.,.
UKR,1966,1,interm,1,20,163.79,0,2.03,0,2.02,0,0,3.02,5.05,6.05,7.08,5.06,4.03,20.16,17.13,18.14,20.18,20.23,17.26,16.35,.,.,.,.,.,.
UKR,1966,1,interm,1,21,39.37,0,0,0,0,0,0,0,0,1.01,1.01,4.05,7.05,5.04,5.04,6.05,4.04,3.03,2.03,1.02,.,.,.,.,.,.
UKR,1966,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1966,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1966,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
UKR,1966,1,interm,1,25,637.39,0,1.01,1.01,0,0,2.04,2.02,1.01,6.05,5.06,3.03,20.15,45.36,83.65,132.03,135.22,115.29,56.87,27.59,.,.,.,.,.,.
UKR,1966,1,interm,1,26,91.94,1,3.04,2.03,0,0,4.08,6.05,4.04,6.05,4.05,2.02,5.04,9.07,8.06,8.06,9.08,10.11,9.14,1.02,.,.,.,.,.,.
UKR,1966,1,interm,1,27,715.97,0.37,0.61,1.09,0,0.03,0,0.66,0.95,4.69,7.03,13.82,36.97,77,109.36,128.89,139,101.83,61.87,31.8,.,.,.,.,.,.
UKR,1966,1,interm,1,28,561.23,2.63,16.63,6.01,2.02,1.99,0,4.38,4.1,14.47,16.23,24.61,51.67,85.28,96.24,89.83,75.94,42.79,19.38,7.03,.,.,.,.,.,.
UKR,1966,1,interm,1,29,490.66,4.19,24.21,30.71,23.94,23.65,12.78,29.02,27.38,38.05,37.64,33.61,47.41,61.32,44.2,25.41,15.57,8.5,2.67,0.4,.,.,.,.,.,.
