country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
LVA,1956,1,interm,1,0,9712.29,690.18,124.01,97.01,82.03,141.14,229.32,257.46,175.42,172.23,291.22,429.33,631.29,595.28,814.33,1029.42,1164.47,1165.47,934.38,688.28,.,.,.,.,.,.
LVA,1956,1,interm,1,1,14.6,12.36,0.68,0,0,0.15,0,0,0.07,0.07,0,0,0.25,0.23,0.11,0.14,0.16,0.16,0.13,0.09,.,.,.,.,.,.
LVA,1956,1,interm,1,2,10.9,10.4,0.32,0,0,0,0,0,0,0,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.01,.,.,.,.,.,.
LVA,1956,1,interm,1,3,638.47,12.01,7.25,2.74,3.58,10.43,26.85,45.16,32.04,31.49,46.07,67.91,65.34,61.61,31.75,40.14,45.41,45.44,36.43,26.84,.,.,.,.,.,.
LVA,1956,1,interm,1,4,32.75,19.89,0,2.06,0,0,0.51,0,0.53,0.52,0.43,0.63,2.16,2.03,0.56,0.71,0.81,0.81,0.65,0.48,.,.,.,.,.,.
LVA,1956,1,interm,1,5,34.58,7.29,8.22,7.95,3.95,2.11,0.18,0,0.39,0.31,0.5,0.74,0.32,0.3,0.32,0.41,0.46,0.46,0.37,0.27,.,.,.,.,.,.
LVA,1956,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,7,15.85,0.1,0.3,0.54,0.46,1.55,0.98,1.39,0.51,0.5,0.5,0.73,0.8,0.76,0.94,1.19,1.35,1.35,1.08,0.8,.,.,.,.,.,.
LVA,1956,1,interm,1,8,28.7,5.03,7.52,1.84,0.8,3.45,2.19,3.66,0.53,0.52,0.09,0.13,0.85,0.81,0.21,0.27,0.3,0.21,0.17,0.12,.,.,.,.,.,.
LVA,1956,1,interm,1,9,22.83,0.28,1.09,0.21,0.07,0.69,0.27,0.53,0.26,0.15,1.28,1.89,3.32,3.13,1.36,1.72,1.94,1.94,1.56,1.15,.,.,.,.,.,.
LVA,1956,1,interm,1,10,19.96,0,0,0,0,0,0.12,0.12,0.12,0.12,0.43,0.64,2.12,2,2.01,2.54,2.87,2.88,2.31,1.7,.,.,.,.,.,.
LVA,1956,1,interm,1,11,43.36,0,0,0,0,0,0,0.42,0.21,0.21,0.68,1,2.16,2.03,5.15,6.51,7.36,7.37,5.91,4.35,.,.,.,.,.,.
LVA,1956,1,interm,1,12,606.93,0,0,0,0,0,1.03,2.73,5.07,4.99,25.72,37.91,65.22,61.5,56.58,71.53,80.91,80.98,64.92,47.82,.,.,.,.,.,.
LVA,1956,1,interm,1,13,47.27,0,0,0,0,0,0.22,0.62,0.23,0.27,0.98,1.44,5.66,5.34,4.57,5.77,6.53,6.54,5.24,3.86,.,.,.,.,.,.
LVA,1956,1,interm,1,14,35.7,0,0,0,0,0,0,1.57,0,0,0,0,2.83,2.67,4.02,5.08,5.75,5.76,4.62,3.4,.,.,.,.,.,.
LVA,1956,1,interm,1,15,28.68,0.02,0.05,0.03,0.01,0.02,0.13,0.21,0.21,0.21,0.64,0.95,2.84,2.68,2.91,3.67,4.16,4.16,3.33,2.46,.,.,.,.,.,.
LVA,1956,1,interm,1,16,78.94,0.05,0.13,0.08,0.02,0.06,0.37,0.58,0.58,0.57,1.77,2.61,7.82,7.38,8,10.11,11.44,11.45,9.18,6.76,.,.,.,.,.,.
LVA,1956,1,interm,1,17,23.11,0.01,0.03,0.02,0,0.01,0.15,0.33,0.2,0.16,0.5,0.74,2.39,2.25,2.29,2.9,3.28,3.28,2.63,1.94,.,.,.,.,.,.
LVA,1956,1,interm,1,18,32.72,0,0,0,0,0,0,0,0.3,0.29,1.19,1.76,2.41,2.28,3.44,4.35,4.92,4.93,3.95,2.91,.,.,.,.,.,.
LVA,1956,1,interm,1,19,320.71,0,0,0.1,0.09,0,1.02,0,1.28,1.26,10.63,15.67,50.02,47.17,27.18,34.36,38.87,38.9,31.19,22.97,.,.,.,.,.,.
LVA,1956,1,interm,1,20,6.61,0,0.09,0.02,0.01,0,0,0.13,0.05,0.05,0.04,0.06,0.08,0.08,0.84,1.07,1.21,1.21,0.97,0.71,.,.,.,.,.,.
LVA,1956,1,interm,1,21,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.2,0.23,0.23,0.18,0.14,.,.,.,.,.,.
LVA,1956,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,25,69.99,0.36,0.38,0.37,0,0.38,0,0,0.51,0.5,1.09,1.61,3.8,3.58,8.07,10.2,11.54,11.55,9.26,6.82,.,.,.,.,.,.
LVA,1956,1,interm,1,26,9.44,0.04,0.04,0.04,0,0.04,0,0,0.13,0.13,0.28,0.41,0.96,0.91,0.91,1.15,1.3,1.3,1.04,0.77,.,.,.,.,.,.
LVA,1956,1,interm,1,27,35.07,0.13,0.13,0.13,0,0.13,0,0,0.2,0.2,0.43,0.63,1.5,1.41,4.24,5.36,6.06,6.07,4.87,3.58,.,.,.,.,.,.
LVA,1956,1,interm,1,28,48.7,0.3,0.31,0.31,0,0.31,0,0,0.47,0.46,1.01,1.49,3.52,3.32,5.22,6.6,7.47,7.48,5.99,4.42,.,.,.,.,.,.
LVA,1956,1,interm,1,29,27.42,0.04,0.87,0.29,0.22,0.04,0,1.05,0.64,0.63,1.15,1.69,2.27,2.14,2.31,2.91,3.3,3.3,2.65,1.95,.,.,.,.,.,.
LVA,1956,1,interm,1,30,45.86,0.63,0.63,2.72,2.34,4.89,1.77,0.59,0.62,0.61,2.44,3.6,3.71,3.5,2.5,3.16,3.58,3.58,2.87,2.11,.,.,.,.,.,.
LVA,1956,1,interm,1,31,29.98,0.37,0.37,1.72,1.46,2.89,1.42,0.45,0.54,0.53,1.97,2.91,3,2.83,1.34,1.69,1.91,1.91,1.53,1.13,.,.,.,.,.,.
LVA,1956,1,interm,1,32,2.04,0,0.06,0.02,0.02,0,0,0.08,0.05,0.05,0.09,0.13,0.17,0.16,0.17,0.22,0.25,0.25,0.2,0.15,.,.,.,.,.,.
LVA,1956,1,interm,1,33,59.08,0.04,1.92,0.93,0.79,0.05,0.04,2.49,1.25,1.22,1.9,2.8,4.91,4.63,5.07,6.41,7.26,7.26,5.82,4.29,.,.,.,.,.,.
LVA,1956,1,interm,1,34,68.38,0.01,1.2,0.34,0.87,0.48,1.03,2.27,2.26,2.22,1.72,2.54,4.8,4.52,6.2,7.84,8.87,8.87,7.11,5.24,.,.,.,.,.,.
LVA,1956,1,interm,1,35,12.23,2.28,0.33,0.55,0.49,1.05,0,1.05,0.53,0.52,0.43,0.63,1.08,1.02,0.32,0.41,0.46,0.46,0.37,0.27,.,.,.,.,.,.
LVA,1956,1,interm,1,36,1.38,0.39,0.11,0,0,0.02,0.03,0.01,0,0,0.02,0.03,0.15,0.15,0.07,0.08,0.1,0.1,0.08,0.06,.,.,.,.,.,.
LVA,1956,1,interm,1,37,16.56,3.46,0.72,0,0,0.1,0.22,0.07,0,0,0.12,0.17,1.52,1.43,1.23,1.55,1.76,1.76,1.41,1.04,.,.,.,.,.,.
LVA,1956,1,interm,1,38,32.11,0.52,0.15,1.93,1.4,0.45,0.98,0.01,0.96,0.94,1.57,2.32,2.65,2.5,2.21,2.79,3.16,3.16,2.53,1.87,.,.,.,.,.,.
LVA,1956,1,interm,1,39,9.02,0,0,0,0,0,0.15,0.27,0.78,0.76,0.32,0.48,1.93,1.82,0.35,0.45,0.5,0.5,0.4,0.3,.,.,.,.,.,.
LVA,1956,1,interm,1,40,13.69,0,0,0.09,0.08,0.79,0.89,1.6,0.96,0.94,0.45,0.66,2.16,2.04,0.42,0.54,0.61,0.61,0.49,0.36,.,.,.,.,.,.
LVA,1956,1,interm,1,41,1.35,0.07,0.02,0.03,0.02,0.03,0.08,0.08,0.12,0.12,0.07,0.11,0.1,0.09,0.06,0.07,0.08,0.08,0.07,0.05,.,.,.,.,.,.
LVA,1956,1,interm,1,42,6.63,1.9,0.2,0.56,0.5,0.2,0.12,0.07,0.28,0.27,0.11,0.17,0.69,0.65,0.13,0.16,0.18,0.18,0.14,0.11,.,.,.,.,.,.
LVA,1956,1,interm,1,43,17.36,1.46,0.35,0.14,0.13,0.08,1.2,0.18,1.09,1.07,0.71,1.05,2.36,2.22,0.75,0.95,1.07,1.07,0.86,0.63,.,.,.,.,.,.
LVA,1956,1,interm,1,44,3.64,0,0,0,0,0,0.08,0.09,0.19,0.19,0.14,0.21,0.28,0.26,0.31,0.39,0.44,0.44,0.35,0.26,.,.,.,.,.,.
LVA,1956,1,interm,1,45,5.33,0.64,0.13,0.03,0.03,0.02,0.1,0.11,0.23,0.23,0.18,0.26,0.34,0.32,0.38,0.48,0.55,0.54,0.44,0.32,.,.,.,.,.,.
LVA,1956,1,interm,1,46,22.72,3.31,1.53,1.35,1.15,0.33,1.29,0.65,2.31,2.27,1.59,2.35,1.34,1.27,0.28,0.36,0.4,0.4,0.32,0.24,.,.,.,.,.,.
LVA,1956,1,interm,1,47,66.44,18.21,5.87,3.02,3.03,2.35,2.02,0.32,2.45,2.4,1.18,1.73,4.64,4.38,2.06,2.6,2.94,3.03,2.43,1.79,.,.,.,.,.,.
LVA,1956,1,interm,1,48,157.58,0,0.31,2.88,3.34,4.99,3.25,3.79,2.14,2.1,8.32,12.27,17.63,16.63,10.97,13.87,16.23,16.24,13.02,9.59,.,.,.,.,.,.
LVA,1956,1,interm,1,49,114.49,0,0,0,0,0.16,0.77,0,0.42,0.42,3.04,4.54,4.97,4.68,13.2,16.86,19.07,19.32,15.55,11.5,.,.,.,.,.,.
LVA,1956,1,interm,1,50,48.52,0,0,0,0,0.13,0.19,0.07,1.58,1.47,3.51,4.89,5.72,5.4,4.74,5.08,5.75,4.5,3.3,2.21,.,.,.,.,.,.
LVA,1956,1,interm,1,51,333.75,0,0,0,0,1,0,1,2.39,2.35,12.85,18.94,42.54,40.12,29.86,37.75,42.7,42.74,34.27,25.24,.,.,.,.,.,.
LVA,1956,1,interm,1,52,1869.53,0,0,0.44,2.12,4.32,1.33,3.29,3.09,3.1,12.41,18.54,45.99,43.37,242.54,307.32,347.24,348.53,279.68,206.22,.,.,.,.,.,.
LVA,1956,1,interm,1,53,107.42,0,0,0,0,0.05,0,0.05,1.66,1.64,7.45,10.99,17.49,16.49,7.25,9.16,10.36,10.37,8.32,6.13,.,.,.,.,.,.
LVA,1956,1,interm,1,54,9.53,0,0.02,0.06,0.06,0.13,0.07,0.08,0.11,0.11,0.29,0.43,0.46,0.43,1.02,1.29,1.46,1.46,1.17,0.86,.,.,.,.,.,.
LVA,1956,1,interm,1,55,12.69,0,0.03,0.13,0.14,0.25,0.15,0.16,0.15,0.15,0.43,0.64,0.74,0.7,1.32,1.67,1.76,1.8,1.43,1.03,.,.,.,.,.,.
LVA,1956,1,interm,1,56,1.31,0,0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.04,0.06,0.06,0.06,0.14,0.18,0.2,0.2,0.16,0.12,.,.,.,.,.,.
LVA,1956,1,interm,1,57,29.58,0,0.07,0.18,0.19,0.4,0.23,0.26,0.34,0.34,0.9,1.33,1.43,1.35,3.17,4.01,4.53,4.54,3.64,2.68,.,.,.,.,.,.
LVA,1956,1,interm,1,58,278.02,0,0.63,1.71,1.77,3.75,2.18,2.47,3.21,3.16,8.49,12.52,13.41,12.65,29.79,37.66,42.61,42.64,34.19,25.18,.,.,.,.,.,.
LVA,1956,1,interm,1,59,162.7,0,0,0,0,0.01,0.46,0.96,1.15,1.13,5.37,7.96,20.32,19.16,14.89,18.85,21.32,21.36,17.13,12.62,.,.,.,.,.,.
LVA,1956,1,interm,1,60,213.41,0,0,0,0,0.01,0.22,0.45,0.54,0.53,2.52,3.74,9.54,9,26.21,33.18,37.53,37.59,30.15,22.21,.,.,.,.,.,.
LVA,1956,1,interm,1,61,452.66,0,0,0,0,0.01,0.39,0.81,0.97,0.96,4.54,6.73,17.17,16.2,56.79,71.89,81.32,81.44,65.34,48.12,.,.,.,.,.,.
LVA,1956,1,interm,1,62,11.77,0,0,0,0,0,0.02,0.03,0.04,0.04,0.18,0.26,0.67,0.63,1.39,1.76,1.99,1.99,1.6,1.18,.,.,.,.,.,.
LVA,1956,1,interm,1,63,315.49,0,0,0,0.12,0.33,0,0.44,0.22,0.22,1.25,1.84,2.41,2.27,43.05,54.42,61.55,61.61,49.39,36.38,.,.,.,.,.,.
LVA,1956,1,interm,1,64,57.98,0,0,0,0.14,0.39,0,0.8,0.45,0.43,2.43,3.48,4.54,4.27,5.91,7.33,8.29,8.21,6.52,4.8,.,.,.,.,.,.
LVA,1956,1,interm,1,65,11.84,3,0,0.55,0.49,0,1.03,1.05,0,0,0,0,0,0,0.8,1.02,1.15,1.15,0.92,0.68,.,.,.,.,.,.
LVA,1956,1,interm,1,66,322.55,172.42,32.33,2.74,3.01,1.57,0.04,1.09,0.55,0.54,3.44,5.07,8.97,8.46,11.57,14.63,16.55,16.56,13.28,9.78,.,.,.,.,.,.
LVA,1956,1,interm,1,67,10.87,7.65,1.37,0,0,0.06,0.02,0.07,0.01,0.01,0.04,0.07,0.32,0.3,0.13,0.17,0.19,0.19,0.15,0.11,.,.,.,.,.,.
LVA,1956,1,interm,1,68,58.15,3.42,0.49,0,0,0,0.59,0,0,0,0.24,0.36,2.15,2.03,6.87,8.68,9.82,9.83,7.88,5.8,.,.,.,.,.,.
LVA,1956,1,interm,1,69,78.4,3.08,0.7,0,0,0.12,0.17,0.35,0.11,0.1,1.08,1.51,4.96,4.67,8.36,10.57,11.74,11.71,11.08,8.08,.,.,.,.,.,.
LVA,1956,1,interm,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,71,1.74,0,0,0,0,0,0.01,0.01,0.25,0.25,0.07,0.1,0.33,0.13,0.15,0.09,0.11,0.11,0.08,0.06,.,.,.,.,.,.
LVA,1956,1,interm,1,72,242.35,2.42,0.1,0,0,0.02,1.25,0.81,0.62,0.59,4.38,6.55,23.18,22.05,25.37,32.5,36.9,36.97,27.96,20.68,.,.,.,.,.,.
LVA,1956,1,interm,1,73,46.2,11.79,2.05,0,0,0.35,0.58,0.36,0.3,0.31,0.59,0.87,5.79,5.46,2.69,3.06,3.54,3.54,2.83,2.09,.,.,.,.,.,.
LVA,1956,1,interm,1,74,89.62,0.96,0.2,0.4,0,0.2,2.24,1.26,2.85,2.8,3.19,4.7,11.22,10.58,8.06,8.47,9.58,9.58,7.68,5.66,.,.,.,.,.,.
LVA,1956,1,interm,1,75,20.48,0.36,0.07,0.15,0,0.08,0.15,0.08,0.11,0.11,0.12,0.18,1.05,0.99,0.78,3.36,3.8,3.8,3.05,2.24,.,.,.,.,.,.
LVA,1956,1,interm,1,76,117.96,44.59,4.5,2.39,0,0.48,0.98,1.43,0.6,0.59,0.99,1.47,6.44,6.07,7.11,8.33,9.42,9.43,7.56,5.57,.,.,.,.,.,.
LVA,1956,1,interm,1,77,0.78,0,0,0,0,0.07,0.07,0.14,0.07,0.07,0.03,0.04,0.11,0.1,0.01,0.01,0.02,0.02,0.01,0.01,.,.,.,.,.,.
LVA,1956,1,interm,1,78,41.4,0.88,0.93,0,0,0.35,1.81,1.27,1.86,1.83,2.62,3.87,2.55,2.4,2.95,3.74,4.23,4.23,3.39,2.5,.,.,.,.,.,.
LVA,1956,1,interm,1,79,6.36,0.11,0.12,0,0,0,0.23,0.31,0.23,0.23,0.33,0.48,0.46,0.43,0.49,0.61,0.69,0.69,0.56,0.41,.,.,.,.,.,.
LVA,1956,1,interm,1,80,9.52,0.01,0.01,0,0,0,0.02,0.03,0.02,0.02,0.03,0.05,0.51,0.49,1.17,1.48,1.67,1.67,1.34,0.99,.,.,.,.,.,.
LVA,1956,1,interm,1,81,32.06,0.09,0.02,0.04,0,0.28,0.71,0.36,0.63,0.62,0.69,1.02,4.48,4.22,2.66,3.36,3.8,3.8,3.05,2.25,.,.,.,.,.,.
LVA,1956,1,interm,1,82,15,7.43,0.53,0.11,0,0.01,0.04,0.02,0.03,0.03,0.1,0.14,0.28,0.26,0.84,1.07,1.21,1.21,0.97,0.71,.,.,.,.,.,.
LVA,1956,1,interm,1,83,4.01,0.1,0,0,0,0,0.26,0,0,0,0.21,0.31,0.27,0.25,0.52,0.43,0.49,0.49,0.39,0.29,.,.,.,.,.,.
LVA,1956,1,interm,1,84,41.35,1.26,0.05,0.03,0.61,0.56,1.77,1.58,0.88,0.86,2,2.95,3.08,2.91,3.05,4.09,4.62,4.63,3.71,2.73,.,.,.,.,.,.
LVA,1956,1,interm,1,85,93.15,1.16,1.45,2.06,0.84,2.04,5.71,4.16,2.51,2.47,4.82,7.1,5.81,5.48,6.7,8.47,9.43,9.59,7.69,5.66,.,.,.,.,.,.
LVA,1956,1,interm,1,86,15.25,0.03,0.11,0.24,0.1,0.24,0.67,0.49,0.29,0.29,0.53,0.78,0.67,0.63,1.42,1.79,2.1,2.03,1.63,1.2,.,.,.,.,.,.
LVA,1956,1,interm,1,87,33.62,0.81,0.55,0.3,0.12,0.3,0.83,0.6,0.36,0.36,1.04,1.53,1.07,1,3.47,4.38,5.04,4.96,3.98,2.93,.,.,.,.,.,.
LVA,1956,1,interm,1,88,23.97,0.01,0,0,0,0,0.01,0,0,0,0,0,0.54,0.51,3.22,4.07,4.6,4.61,3.69,2.72,.,.,.,.,.,.
LVA,1956,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,90,215.84,215.46,0.17,0.09,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,91,93.16,81.57,4.4,2.35,2.09,0.9,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,92,21.77,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1956,1,interm,1,93,226.83,0.32,2.95,13.61,12.43,16.03,22,27.08,13.85,13.61,14.8,21.83,14.41,13.59,5.66,7.16,8.1,8.11,6.5,4.79,.,.,.,.,.,.
LVA,1956,1,interm,1,94,33.41,0,0.17,1.26,1.17,1.61,3.63,4.25,2.12,2.08,2.32,3.42,2.28,2.15,0.98,1.23,1.4,1.4,1.12,0.82,.,.,.,.,.,.
LVA,1956,1,interm,1,95,196.31,0,9.31,17.31,14.46,26.91,40.6,28.17,9.34,9.18,7.98,11.77,4.21,3.97,1.84,2.33,2.63,2.63,2.11,1.56,.,.,.,.,.,.
LVA,1956,1,interm,1,96,23.22,0.92,3.41,0.88,0.8,0.8,1.24,1.51,1.02,1,1.14,1.68,0.99,0.93,0.97,1.23,1.39,1.39,1.11,0.82,.,.,.,.,.,.
LVA,1956,1,interm,1,97,55.98,0.33,1.27,0.54,0.47,0.52,6.3,6.07,4.89,4.81,5.77,8.51,4.51,4.25,1.09,1.37,1.55,1.56,1.25,0.92,.,.,.,.,.,.
LVA,1956,1,interm,1,98,51.79,1.54,5.72,1.48,1.32,1.24,4.65,4.79,3.74,3.67,4.34,6.4,3.47,3.27,0.87,1.1,1.24,1.24,1,0.73,.,.,.,.,.,.
LVA,1956,1,interm,1,99,27.29,0.44,1.69,0.93,0.82,0.98,2.72,2.65,1.84,1.81,2.16,3.19,1.82,1.71,0.64,0.81,0.91,0.91,0.73,0.54,.,.,.,.,.,.
LVA,1956,1,interm,1,100,233.85,0,0,2.19,3.09,13.06,21.65,33.55,20.88,20.52,16.62,24.5,19.41,18.3,5.63,7.12,8.05,8.06,6.46,4.76,.,.,.,.,.,.
LVA,1956,1,interm,1,101,56.14,2.04,0,0.56,0.5,3.72,9.47,8.55,5.11,5.02,3.02,4.45,1.65,1.56,1.48,1.87,2.11,2.11,1.69,1.25,.,.,.,.,.,.
LVA,1956,1,interm,1,102,52.2,0.84,1.69,3.28,2.8,5.24,5.87,5.39,3.04,2.99,2.94,4.33,3.29,3.1,1.04,1.31,1.49,1.49,1.19,0.88,.,.,.,.,.,.
LVA,1956,1,interm,1,103,6.12,0.1,0.3,0.55,0.47,0.86,0.42,0.39,0.22,0.22,0.21,0.31,0.24,0.22,0.23,0.29,0.32,0.32,0.26,0.19,.,.,.,.,.,.
LVA,1956,1,interm,1,104,277,1.67,5.24,7.45,6.93,13.43,35.02,36.06,19.51,19.17,18.9,27.86,21.21,20,6.26,7.91,8.95,8.96,7.18,5.29,.,.,.,.,.,.
LVA,1957,1,interm,1,0,9984.01,705.94,132,81,76,145,232.01,249.01,196.1,211.01,259.01,402.02,652.04,674.04,759.1,1072.14,1228.16,1204.16,1019.14,686.09,.,.,.,.,.,.
LVA,1957,1,interm,1,1,16.16,11.72,1.13,0.06,0.08,0,0,0.07,0.04,0.04,0.03,0.04,0.04,0.04,0.37,0.52,0.59,0.58,0.49,0.33,.,.,.,.,.,.
LVA,1957,1,interm,1,2,9.04,8.57,0.38,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0.02,0.01,.,.,.,.,.,.
LVA,1957,1,interm,1,3,624.9,6,6.09,1.75,2.38,5.12,21.87,37.43,34.69,37.35,36.1,56.03,82.84,85.63,26.91,38.01,43.54,42.69,36.13,24.32,.,.,.,.,.,.
LVA,1957,1,interm,1,4,17.79,11.7,0,0,0,0,0,0,0.51,0.55,0,0,2.08,2.15,0.1,0.14,0.16,0.16,0.14,0.09,.,.,.,.,.,.
LVA,1957,1,interm,1,5,51.93,15.53,14.56,5.55,1.71,3.26,1.09,1.19,0.14,0.11,0.62,0.96,1.05,1.08,0.65,0.91,1.05,1.03,0.87,0.59,.,.,.,.,.,.
LVA,1957,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1957,1,interm,1,7,13.83,0.22,2.54,0.4,0.33,0.78,0.61,1.25,0.47,0.51,0.4,0.62,0.72,0.74,0.54,0.76,0.87,0.85,0.72,0.49,.,.,.,.,.,.
LVA,1957,1,interm,1,8,11.2,2.68,1.05,2.42,1.67,0.16,0.39,0.39,0.26,0.28,0.22,0.34,0.28,0.29,0.11,0.16,0.18,0.13,0.11,0.07,.,.,.,.,.,.
LVA,1957,1,interm,1,9,20.57,0.17,0.3,0.19,0.25,0.01,0.01,0.15,1.14,1.17,0.47,0.74,2.69,2.78,1.34,1.89,2.17,2.12,1.8,1.21,.,.,.,.,.,.
LVA,1957,1,interm,1,10,23.12,0,0,0,0,0.12,0.12,0,0.35,0.37,0.46,0.72,1.76,1.82,2.21,3.12,3.58,3.51,2.97,2,.,.,.,.,.,.
LVA,1957,1,interm,1,11,35.7,0,0,0,0,0,0,0,0,0,0.83,1.28,3.66,3.78,3.33,4.7,5.38,5.27,4.46,3.01,.,.,.,.,.,.
LVA,1957,1,interm,1,12,575.78,0,0,0,0,2.05,0,0,5.64,6.07,22.29,34.6,51.25,52.97,50.99,72.01,82.49,80.88,68.45,46.08,.,.,.,.,.,.
LVA,1957,1,interm,1,13,53.76,0,0,0,0,0.22,0.22,0,0.66,0.85,1.24,1.92,4.48,4.63,5.03,7.1,8.13,7.98,6.75,4.54,.,.,.,.,.,.
LVA,1957,1,interm,1,14,32.05,0,0,0,0,0,0,0,0,0,0.62,0.96,1.57,1.62,3.47,4.9,5.61,5.5,4.66,3.14,.,.,.,.,.,.
LVA,1957,1,interm,1,15,32.69,0,0.03,0.03,0.01,0.16,0.2,0.06,0.47,0.5,0.7,1.09,2.51,2.6,3.09,4.37,5.01,4.91,4.15,2.8,.,.,.,.,.,.
LVA,1957,1,interm,1,16,89.98,0,0.07,0.1,0.03,0.44,0.56,0.17,1.29,1.39,1.93,2.99,6.91,7.15,8.52,12.03,13.78,13.51,11.43,7.7,.,.,.,.,.,.
LVA,1957,1,interm,1,17,26.31,0,0.02,0.02,0.01,0.17,0.2,0.04,0.5,0.4,0.57,0.88,2.05,2.11,2.46,3.47,3.98,3.9,3.3,2.22,.,.,.,.,.,.
LVA,1957,1,interm,1,18,25.71,0,0,0,0,0,0,0,0.29,0.31,0,0,2.34,2.42,2.59,3.66,4.19,4.11,3.48,2.34,.,.,.,.,.,.
LVA,1957,1,interm,1,19,311.61,0,0,0,0,0,1.02,0,2.76,2.97,6.95,10.78,48.43,50.06,23.99,33.88,38.81,38.05,32.21,21.68,.,.,.,.,.,.
LVA,1957,1,interm,1,20,11.12,0,0.1,0,0,0.03,0.03,0.06,0.03,0.03,0.01,0.02,0.63,0.66,1.21,1.71,1.96,1.92,1.62,1.09,.,.,.,.,.,.
LVA,1957,1,interm,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1957,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1957,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1957,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1957,1,interm,1,25,67.08,0,0,0.37,0,0,0,0,0.33,0.35,0.93,1.44,3.68,3.81,7.14,10.09,11.56,11.33,9.59,6.46,.,.,.,.,.,.
LVA,1957,1,interm,1,26,9.03,0,0,0.04,0,0,0,0,0.08,0.09,0.23,0.36,0.93,0.97,0.8,1.14,1.3,1.28,1.08,0.73,.,.,.,.,.,.
LVA,1957,1,interm,1,27,33.81,0,0,0.13,0,0,0,0,0.13,0.14,0.36,0.57,1.45,1.5,3.76,5.3,6.08,5.96,5.04,3.39,.,.,.,.,.,.
LVA,1957,1,interm,1,28,46.46,0,0,0.3,0,0,0,0,0.3,0.33,0.86,1.33,3.42,3.53,4.63,6.54,7.49,7.34,6.21,4.18,.,.,.,.,.,.
LVA,1957,1,interm,1,29,35.17,0,0.84,0.5,0.35,0.87,0.99,0.88,0.68,0.73,1.57,2.43,3.61,3.73,2.29,3.23,3.7,3.63,3.07,2.07,.,.,.,.,.,.
LVA,1957,1,interm,1,30,67.66,1.89,3.27,4.78,3.75,1.85,4.12,3.54,2.34,2.52,2.11,3.28,5.35,5.53,2.97,4.19,4.8,4.71,3.98,2.68,.,.,.,.,.,.
LVA,1957,1,interm,1,31,44.05,1.11,1.91,2.8,2.19,1.08,3.22,2.78,1.85,2,1.64,2.55,4.16,4.3,1.58,2.24,2.56,2.51,2.13,1.43,.,.,.,.,.,.
LVA,1957,1,interm,1,32,2.62,0,0.06,0.04,0.03,0.06,0.07,0.07,0.05,0.05,0.12,0.18,0.27,0.28,0.17,0.24,0.28,0.27,0.23,0.15,.,.,.,.,.,.
LVA,1957,1,interm,1,33,69.99,0,1.89,0.56,0.38,1.3,1.45,1.62,1.2,1.29,2.07,3.21,6.13,6.34,5.41,7.65,8.76,8.59,7.27,4.89,.,.,.,.,.,.
LVA,1957,1,interm,1,34,74.37,1,1.14,1.41,0.96,0.58,3.42,1.26,1.65,1.78,4.09,6.35,8.66,8.95,4.21,5.95,6.82,6.69,5.66,3.81,.,.,.,.,.,.
