country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
EST,1955,1,interm,1,0,6417.82,700.85,110.1,43.04,44.01,88.03,211.16,184.09,134.06,107.05,163.05,284.09,417.08,454.09,584.02,683.02,723.03,694.03,491.02,302.01,.,.,.,.,.,.
EST,1955,1,interm,1,1,60.01,47.91,6.59,0.19,0.28,0,0,1.05,0.04,0.03,0.03,0.05,0.78,0.85,0.37,0.44,0.46,0.44,0.31,0.19,.,.,.,.,.,.
EST,1955,1,interm,1,2,77.87,69.9,5.44,0.16,0.24,0,0,0,0,0,0,0,0.19,0.21,0.29,0.34,0.36,0.34,0.24,0.15,.,.,.,.,.,.
EST,1955,1,interm,1,3,549.17,9.19,9.37,1.22,4.54,12.99,27.98,44.08,32.5,25.95,32.71,56.99,72.07,78.47,23.7,27.72,29.34,28.17,19.93,12.26,.,.,.,.,.,.
EST,1955,1,interm,1,4,11.36,8.17,0,0,0,0,0,0,0,0,0.4,0.69,0,0,0.35,0.41,0.44,0.42,0.3,0.18,.,.,.,.,.,.
EST,1955,1,interm,1,5,26.76,6.47,7.56,5.55,0.64,1.13,0.03,0.03,0.7,0.56,0.49,0.85,0.55,0.6,0.27,0.31,0.33,0.32,0.23,0.14,.,.,.,.,.,.
EST,1955,1,interm,1,6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,.,.,.,.,.,.
EST,1955,1,interm,1,7,10.86,0.16,0.18,0.52,0.7,0.2,0.28,0.25,0.18,0.15,0.09,0.16,0.7,0.76,1.1,1.28,1.36,1.3,0.92,0.57,.,.,.,.,.,.
EST,1955,1,interm,1,8,14.05,4.02,2.66,0.8,1.9,1.02,0.31,0.31,0.72,0.57,0.34,0.6,0,0,0.15,0.17,0.18,0.14,0.1,0.06,.,.,.,.,.,.
EST,1955,1,interm,1,9,18.38,0.41,0.14,0.58,1.24,0.35,0.74,0.74,0.98,0.7,1.62,2.82,1.59,1.73,0.8,0.93,0.99,0.95,0.67,0.41,.,.,.,.,.,.
EST,1955,1,interm,1,10,4.42,0,0,0,0,0,0,0,0.08,0.06,0.05,0.09,0.89,0.97,0.38,0.45,0.48,0.46,0.32,0.2,.,.,.,.,.,.
EST,1955,1,interm,1,11,18.38,0,0,0,0,0,0,0,0,0,0.79,1.38,2.12,2.3,1.98,2.32,2.45,2.35,1.66,1.02,.,.,.,.,.,.
EST,1955,1,interm,1,12,312.54,0,0,0,0,0,0.39,3.48,2.87,2.29,7.7,13.42,29.55,32.18,37.06,43.34,45.88,44.04,31.16,19.16,.,.,.,.,.,.
EST,1955,1,interm,1,13,8.21,0,0.01,0,0,0,0.01,0.01,0.11,0.09,0.09,0.15,1.21,1.31,0.88,1.02,1.08,1.04,0.74,0.45,.,.,.,.,.,.
EST,1955,1,interm,1,14,27.63,0,0,0,0,0,0.09,0.07,0.09,0.08,0.79,1.38,2.11,2.29,3.48,4.07,4.31,4.14,2.93,1.8,.,.,.,.,.,.
EST,1955,1,interm,1,15,10.34,0,0.06,0.02,0,0.01,0.06,0.05,0.14,0.11,0.2,0.35,1.32,1.44,1.1,1.29,1.36,1.31,0.93,0.57,.,.,.,.,.,.
EST,1955,1,interm,1,16,19.49,0,0.12,0.04,0,0.03,0.1,0.09,0.27,0.22,0.38,0.66,2.5,2.72,2.08,2.43,2.57,2.47,1.75,1.07,.,.,.,.,.,.
EST,1955,1,interm,1,17,5.68,0,0.03,0.01,0,0.01,0.03,0.02,0.08,0.06,0.1,0.18,0.76,0.83,0.6,0.7,0.74,0.71,0.5,0.31,.,.,.,.,.,.
EST,1955,1,interm,1,18,13.51,0,0,0,0,0,0.89,0,0,0,0.67,1.17,0.9,0.98,1.49,1.75,1.85,1.78,1.26,0.77,.,.,.,.,.,.
EST,1955,1,interm,1,19,161.94,0,0.03,0.03,0,0,0.16,0.08,0.66,0.53,3.32,5.79,22.07,24.03,17.68,20.67,21.88,21.01,14.86,9.14,.,.,.,.,.,.
EST,1955,1,interm,1,20,4.19,0,0.1,0.03,0,0.03,0.06,0.03,0.05,0.04,0.07,0.13,0.13,0.14,0.57,0.66,0.7,0.67,0.48,0.29,.,.,.,.,.,.
EST,1955,1,interm,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,24,0.48,0,0.03,0.02,0,0,0,0.04,0.02,0.01,0.01,0.02,0.04,0.04,0.04,0.05,0.05,0.05,0.03,0.02,.,.,.,.,.,.
EST,1955,1,interm,1,25,31.75,0,0,0,0,0,0,0,0,0,0.08,0.14,0.2,0.22,5.23,6.11,6.47,6.21,4.39,2.7,.,.,.,.,.,.
EST,1955,1,interm,1,26,2.55,0,0,0,0,0,0,0,0,0,0.12,0.2,0.29,0.31,0.27,0.32,0.34,0.32,0.23,0.14,.,.,.,.,.,.
EST,1955,1,interm,1,27,21.48,0,0,0,0,0,0,0,0,0,0.55,0.96,1.34,1.46,2.88,3.37,3.57,3.43,2.42,1.49,.,.,.,.,.,.
EST,1955,1,interm,1,28,22.1,0,0,0,0,0,0,0,0,0,0.67,1.17,1.64,1.79,2.83,3.31,3.5,3.36,2.38,1.46,.,.,.,.,.,.
EST,1955,1,interm,1,29,29.57,0,1.66,0.58,0,0.39,0.64,0.54,0.64,0.51,1.13,1.97,2.27,2.47,2.81,3.29,3.48,3.34,2.36,1.45,.,.,.,.,.,.
EST,1955,1,interm,1,30,22.63,0.08,1.29,1.08,0.04,0.13,0.12,1.98,0.79,0.63,0.53,0.92,1.65,1.79,1.95,2.28,2.41,2.32,1.64,1.01,.,.,.,.,.,.
EST,1955,1,interm,1,31,23.35,0.15,1.41,1.08,0.08,0.22,0.26,2.56,0.97,0.78,0.65,1.13,2.27,2.47,1.57,1.83,1.94,1.86,1.32,0.81,.,.,.,.,.,.
EST,1955,1,interm,1,32,1.08,0,0.06,0.02,0,0.01,0.02,0.02,0.02,0.02,0.04,0.07,0.08,0.09,0.1,0.12,0.13,0.12,0.09,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,33,56.76,0,2.19,0.83,0,0.53,1.29,1.3,1.57,1.25,2.02,3.52,4.68,5.1,5.45,6.38,6.75,6.48,4.59,2.82,.,.,.,.,.,.
EST,1955,1,interm,1,34,22.39,0,0.86,0.33,0,0.04,0.47,0.61,1.72,1.38,0.63,1.1,1.63,1.77,1.99,2.33,2.46,2.37,1.67,1.03,.,.,.,.,.,.
EST,1955,1,interm,1,35,12.06,0,0,0,0,0,1.05,0,0,0,0.1,0.18,1.86,2.03,1.15,1.34,1.42,1.36,0.96,0.59,.,.,.,.,.,.
EST,1955,1,interm,1,36,1.82,0.62,0.07,0,0,0.03,0,0.02,0,0,0.04,0.06,0.32,0.34,0.05,0.06,0.07,0.06,0.05,0.03,.,.,.,.,.,.
EST,1955,1,interm,1,37,6.47,1.83,0.19,0,0,0.1,0,0.05,0,0,0.11,0.19,1.46,1.59,0.16,0.19,0.2,0.19,0.13,0.08,.,.,.,.,.,.
EST,1955,1,interm,1,38,14.19,0.9,1.64,0,0.42,1.2,0.67,0.67,0,0,0.01,0.01,1.4,1.53,0.97,1.13,1.2,1.15,0.81,0.5,.,.,.,.,.,.
EST,1955,1,interm,1,39,2.92,0,0,0.18,0.51,0.21,0,0,0,0,0,0,0.23,0.25,0.26,0.3,0.32,0.31,0.22,0.13,.,.,.,.,.,.
EST,1955,1,interm,1,40,13.49,0,0,0.18,0.5,0.21,0,0.03,0.95,0.76,0.38,0.66,2.47,2.69,0.78,0.92,0.97,0.93,0.66,0.41,.,.,.,.,.,.
EST,1955,1,interm,1,41,0.8,0.02,0.02,0.02,0.04,0.01,0.03,0.05,0.06,0.05,0.02,0.04,0.11,0.12,0.03,0.04,0.04,0.04,0.03,0.02,.,.,.,.,.,.
EST,1955,1,interm,1,42,3.63,1.53,0.05,0.09,0.21,0.06,0,0,0.13,0.1,0.05,0.08,0.36,0.39,0.09,0.11,0.12,0.11,0.08,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,43,5.69,1.19,0.32,0.07,0.13,0.17,0.09,0.17,0.34,0.27,0.56,0.98,0.28,0.3,0.14,0.16,0.17,0.16,0.12,0.07,.,.,.,.,.,.
EST,1955,1,interm,1,44,1.76,0.44,0.17,0.03,0.06,0.04,0.03,0.07,0.04,0.03,0.04,0.06,0.11,0.12,0.09,0.1,0.11,0.1,0.07,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,45,3.4,1.02,0.39,0.06,0.13,0.1,0.08,0.16,0.09,0.07,0.08,0.14,0.26,0.28,0.09,0.1,0.11,0.1,0.07,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,46,10.82,0.64,0.65,0.51,1.09,0.3,0.66,1.31,0.74,0.59,0.25,0.43,1.32,1.44,0.15,0.18,0.19,0.18,0.13,0.08,.,.,.,.,.,.
EST,1955,1,interm,1,47,23.62,7.77,2.18,0.35,0.64,0.77,0.18,0.36,0.63,0.51,1.41,2.45,0.58,0.64,0.86,1,1.06,1.05,0.74,0.46,.,.,.,.,.,.
EST,1955,1,interm,1,48,107.13,0,0,0.74,0.4,2.65,0.63,1.39,2.29,1.83,2,3.48,10.69,11.64,11.66,13.63,14.43,13.85,9.8,6.03,.,.,.,.,.,.
EST,1955,1,interm,1,49,63.51,0,0,0,0,0,0,0,1.05,0.84,3.15,5.48,6.07,6.61,6.77,7.92,8.38,8.05,5.69,3.5,.,.,.,.,.,.
EST,1955,1,interm,1,50,39.33,0,0,0,0,0,0.01,0.04,1.81,1.44,1.72,2.88,2.25,2.37,4.7,5.38,5.7,5.25,3.61,2.17,.,.,.,.,.,.
EST,1955,1,interm,1,51,122.35,0,0,0,0,0,0,0,0,0,7.73,13.47,15.06,16.4,11.71,13.69,14.49,13.91,9.84,6.05,.,.,.,.,.,.
EST,1955,1,interm,1,52,409.59,0,0,0,0,0,0.4,1.01,0.56,0.45,5.63,9.91,20.82,22.72,58.29,68.25,72.22,69.67,49.29,30.36,.,.,.,.,.,.
EST,1955,1,interm,1,53,123.24,0,0,0,0,0,0.1,0.56,0.14,0.11,2.44,4.28,7.45,8.14,16.73,19.59,20.73,19.98,14.23,8.76,.,.,.,.,.,.
EST,1955,1,interm,1,54,43.89,0,0,0.01,0.01,0.04,0.09,0.1,0.12,0.1,0.27,0.47,1.2,1.3,6.75,7.89,8.36,8.02,5.68,3.49,.,.,.,.,.,.
EST,1955,1,interm,1,55,5.7,0,0,0.02,0.01,0.06,0.02,0.04,0.06,0.05,0.07,0.12,0.44,0.48,0.72,0.84,0.9,0.87,0.61,0.38,.,.,.,.,.,.
EST,1955,1,interm,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,57,6.88,0,0,0,0,0.01,0.02,0.02,0.02,0.02,0.05,0.08,0.22,0.24,1.04,1.22,1.29,1.24,0.88,0.54,.,.,.,.,.,.
EST,1955,1,interm,1,58,563.77,0,0,0.25,0.13,0.89,1.89,2.32,2.82,2.25,6.83,11.89,30.98,33.73,78.89,92.27,97.69,93.78,66.34,40.8,.,.,.,.,.,.
EST,1955,1,interm,1,59,144.6,0,0,0,0,0,1.44,0.59,1.99,1.6,5.03,8.82,21.4,23.31,13.49,15.8,16.72,16.06,11.37,6.99,.,.,.,.,.,.
EST,1955,1,interm,1,60,386.28,0,0,0,0,0,0.9,0.37,1.25,1,3.16,5.54,13.45,14.65,58.01,67.94,71.92,69.08,48.91,30.08,.,.,.,.,.,.
EST,1955,1,interm,1,61,75.26,0,0,0,0,0,0.17,0.07,0.23,0.19,0.59,1.03,2.51,2.73,11.36,13.3,14.08,13.53,9.58,5.89,.,.,.,.,.,.
EST,1955,1,interm,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,63,410.94,0,0,0,0,0,0,0.72,1.02,0.81,3.79,6.61,17.55,19.1,60.69,70.98,75.14,72.12,51.03,31.39,.,.,.,.,.,.
EST,1955,1,interm,1,64,52.99,0,0,0,0,0,0.63,0.08,0.29,0.21,0.59,0.92,2.32,2.5,7.75,8.95,9.47,9.03,6.35,3.9,.,.,.,.,.,.
EST,1955,1,interm,1,65,11.47,6.13,2.08,0.41,0.6,0,0,0,0,0,0.4,0.69,0,0,0.2,0.23,0.24,0.23,0.16,0.1,.,.,.,.,.,.
EST,1955,1,interm,1,66,284.52,168.75,27.21,0,0.55,1.54,1.5,0,1.37,1.09,0.19,0.33,5.2,5.66,11.95,13.97,14.79,14.2,10.05,6.18,.,.,.,.,.,.
EST,1955,1,interm,1,67,18.19,13.12,2.11,0.42,0.6,0.06,0,0.02,0,0,0.4,0.7,0.11,0.11,0.09,0.11,0.11,0.11,0.08,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,68,16.49,0,0,0,0,0,0,0.06,0,0,0.59,1.03,2.3,2.51,1.68,1.97,2.08,2,1.41,0.87,.,.,.,.,.,.
EST,1955,1,interm,1,69,132.92,0.23,0,0.21,0,0,0,0.59,0,0,0.32,0.55,4.45,4.85,20.5,23.98,25.27,24.25,17.16,10.55,.,.,.,.,.,.
EST,1955,1,interm,1,70,0.2,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0.03,0.01,0.02,0.02,0.02,0.01,0.01,.,.,.,.,.,.
EST,1955,1,interm,1,71,0.2,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0.03,0.01,0.02,0.02,0.02,0.01,0.01,.,.,.,.,.,.
EST,1955,1,interm,1,72,68.57,0,0,0,0,0,0,0.51,0,0,0.4,0.71,7.62,8.38,8.56,10.01,10.59,10.17,7.19,4.42,.,.,.,.,.,.
EST,1955,1,interm,1,73,23.48,6.91,1.03,0.8,0,0.53,0,0.83,0,0,0.33,0.58,1.38,1.5,1.55,1.82,2.04,1.96,1.38,0.85,.,.,.,.,.,.
EST,1955,1,interm,1,74,35.64,0,0,0,0,0,0.8,2.4,1.26,1.18,2.3,3.68,4.43,4.83,2.55,2.99,3.16,2.83,2,1.23,.,.,.,.,.,.
EST,1955,1,interm,1,75,19.49,2.36,0.4,0,0,0,0,0.57,0.32,0.26,0.43,0.75,1.45,1.58,1.66,2.23,2.36,2.27,1.78,1.1,.,.,.,.,.,.
EST,1955,1,interm,1,76,79.37,22.44,3.51,1.07,0.08,0,0.14,1.72,1.56,1.15,2.46,4.6,4.41,4.8,5.5,6.18,6.55,6.28,4.29,2.64,.,.,.,.,.,.
EST,1955,1,interm,1,77,9.38,0,0.46,0,0,0,0,0,0.59,0.47,0.88,1.53,1.05,1.15,0.55,0.64,0.68,0.65,0.46,0.28,.,.,.,.,.,.
EST,1955,1,interm,1,78,13.5,0,0.52,0,0,0,0,0,0.58,0.46,0.97,1.68,1.03,1.12,1.2,1.4,1.48,1.42,1.01,0.62,.,.,.,.,.,.
EST,1955,1,interm,1,79,0.96,0,0.03,0,0,0,0,0,0.04,0.03,0.06,0.11,0.07,0.08,0.09,0.1,0.11,0.11,0.07,0.05,.,.,.,.,.,.
EST,1955,1,interm,1,80,9.74,0,0.05,0,0,1.06,0,1.05,0.06,0.05,0.5,0.86,1.16,1.27,0.62,0.72,0.77,0.74,0.52,0.32,.,.,.,.,.,.
EST,1955,1,interm,1,81,32.82,3.86,0.65,0,0,0,0.1,1.28,0.73,0.58,1,1.75,2.7,2.94,2.89,3.38,3.58,3.44,2.43,1.5,.,.,.,.,.,.
EST,1955,1,interm,1,82,10.3,1.64,0.25,0,0,0,0.01,0.35,0.2,0.16,0.27,0.47,0.73,0.79,0.94,1.07,1.13,1.09,0.75,0.46,.,.,.,.,.,.
EST,1955,1,interm,1,83,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.18,0.19,0.18,0.13,0.08,.,.,.,.,.,.
EST,1955,1,interm,1,84,122.86,0.65,0.18,0.03,0,0.18,0.39,1.37,0.32,0.25,0.49,0.85,3.11,3.38,18.69,21.95,23.24,22.3,15.78,9.71,.,.,.,.,.,.
EST,1955,1,interm,1,85,60.66,0,0,0,0,1.77,1.62,2.54,1.57,1.25,2.61,4.54,5.82,6.33,5.48,6.4,6.78,6.51,4.6,2.83,.,.,.,.,.,.
EST,1955,1,interm,1,86,6.24,0,0,0,0,0.34,0.15,0.27,0.22,0.17,0.31,0.53,0.72,0.78,0.46,0.54,0.57,0.55,0.39,0.24,.,.,.,.,.,.
EST,1955,1,interm,1,87,7.57,0,0,0,0,0,0.34,0.34,0,0,0.26,0.45,0.34,0.37,0.92,1.07,1.14,1.09,0.77,0.47,.,.,.,.,.,.
EST,1955,1,interm,1,88,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,5.56,5.89,5.65,4,2.46,.,.,.,.,.,.
EST,1955,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,90,244.39,244.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,91,52.82,49.92,0.99,0.77,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,92,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1955,1,interm,1,93,245.89,2.14,4.04,5.86,6.91,11.92,45.89,36.04,21.89,17.48,15.78,27.5,12.59,13.71,4.05,4.74,5.02,4.82,3.41,2.1,.,.,.,.,.,.
EST,1955,1,interm,1,94,57.66,0.33,0.57,1.04,1.28,2.07,7.01,5.71,3.45,2.76,2.48,4.32,1.87,2.04,3.82,4.47,4.73,4.54,3.21,1.97,.,.,.,.,.,.
EST,1955,1,interm,1,95,109.12,0,5.24,6.29,10.58,21.64,25.74,9.35,5.65,4.51,2.94,5.12,3.65,3.98,0.75,0.87,0.92,0.89,0.63,0.39,.,.,.,.,.,.
EST,1955,1,interm,1,96,13.51,1.07,2.87,1.11,0.38,1,1.08,0.67,0.38,0.31,0.32,0.55,0.47,0.51,0.47,0.55,0.58,0.56,0.39,0.24,.,.,.,.,.,.
EST,1955,1,interm,1,97,37.14,0.14,0.36,0.14,0.05,0.11,7.87,4.48,2.96,2.36,2.68,4.67,4.14,4.51,0.44,0.52,0.55,0.53,0.37,0.23,.,.,.,.,.,.
EST,1955,1,interm,1,98,52.3,0.61,1.62,0.63,0.22,0.57,10.24,5.89,3.83,3.06,3.44,5.99,5.29,5.76,0.87,1.02,1.08,1.03,0.73,0.45,.,.,.,.,.,.
EST,1955,1,interm,1,99,28.78,2.07,3.88,3.23,3.07,5.24,1.7,1.56,0.92,0.73,0.64,1.11,0.52,0.56,0.6,0.7,0.74,0.71,0.5,0.31,.,.,.,.,.,.
EST,1955,1,interm,1,100,172.77,0,0,0,0.55,5.77,36.82,20.29,12.26,9.79,11.18,19.49,12.29,13.38,5.2,6.08,6.43,6.18,4.37,2.69,.,.,.,.,.,.
EST,1955,1,interm,1,101,47.02,3.06,1.06,1.83,1.21,3.17,11.51,5.21,2.95,2.36,1.38,2.4,1.31,1.43,1.36,1.6,1.69,1.62,1.15,0.71,.,.,.,.,.,.
EST,1955,1,interm,1,102,18.65,0.98,0.44,0.52,0.58,1.22,2.52,2.33,1.75,1.4,0.85,1.48,1.6,1.75,0.21,0.24,0.26,0.25,0.18,0.11,.,.,.,.,.,.
EST,1955,1,interm,1,103,8.49,0.24,0.27,0.18,0.14,0.29,0.93,0.82,0.61,0.48,0.31,0.55,0.57,0.62,0.42,0.49,0.52,0.5,0.35,0.22,.,.,.,.,.,.
EST,1955,1,interm,1,104,86.61,3.66,4.8,2.88,2.15,5.58,11.77,10.33,6.78,5.41,3.53,6.14,5.88,6.4,1.9,2.22,2.35,2.25,1.6,0.98,.,.,.,.,.,.
EST,1956,1,interm,1,0,6055.6,525.6,101,45,37,72,226,171,122,116,179,248,381,468,563,653,701,704,458,285,.,.,.,.,.,.
EST,1956,1,interm,1,1,27.49,21.19,2.89,0.72,0.24,0,0,0.14,0,0,0,0,0.03,0.04,0.37,0.43,0.47,0.47,0.3,0.19,.,.,.,.,.,.
EST,1956,1,interm,1,2,46.89,40.47,4.01,0.62,0.21,0,0,0,0,0,0,0,0,0,0.26,0.31,0.33,0.33,0.22,0.13,.,.,.,.,.,.
EST,1956,1,interm,1,3,472.19,6.05,6.09,1.02,1.04,5.1,21.51,20.23,21.91,20.83,36.53,50.62,52.72,64.76,27.41,31.79,34.13,34.27,22.3,13.88,.,.,.,.,.,.
EST,1956,1,interm,1,4,13.79,8.78,0,0.38,0.39,0,0,0,0,0,0,0,0.46,0.56,0.54,0.63,0.67,0.68,0.44,0.27,.,.,.,.,.,.
EST,1956,1,interm,1,5,8.37,3.55,1.23,0.55,0.56,0.07,0.07,0.28,0.1,0.09,0.47,0.65,0.08,0.1,0.1,0.11,0.12,0.12,0.08,0.05,.,.,.,.,.,.
EST,1956,1,interm,1,6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,.,.,.,.,.,.
EST,1956,1,interm,1,7,8.02,0.06,0.3,0.15,0.1,0.15,0.25,0.31,0.1,0.09,0.53,0.74,0.52,0.64,0.69,0.79,0.85,0.86,0.56,0.35,.,.,.,.,.,.
EST,1956,1,interm,1,8,20.77,3.86,5.87,1.88,1.23,1.24,0.81,1.63,0.54,0.51,0.54,0.74,0.32,0.4,0.21,0.24,0.26,0.24,0.15,0.1,.,.,.,.,.,.
EST,1956,1,interm,1,9,18.35,0.18,0.74,0.37,1.22,2.05,1.45,1.56,0.55,0.53,0.46,0.63,1.86,2.29,0.75,0.86,0.93,0.93,0.61,0.38,.,.,.,.,.,.
EST,1956,1,interm,1,10,7.42,0,0,0,0,0,0,0,0,0,0.39,0.54,0.77,0.94,0.8,0.93,1,1,0.65,0.41,.,.,.,.,.,.
EST,1956,1,interm,1,11,13.95,0,0,0,0,0,0,0,0,0,0,0,1.37,1.68,1.82,2.12,2.27,2.28,1.48,0.92,.,.,.,.,.,.
EST,1956,1,interm,1,12,352,0,0,0,0,0,0.7,2.38,5.15,4.9,13.54,18.76,37.56,46.14,37.3,43.26,46.44,46.64,30.34,18.88,.,.,.,.,.,.
EST,1956,1,interm,1,13,14.35,0,0,0,0,0,0.02,0.01,0.01,0.01,0.52,0.72,1.06,1.3,1.79,2.07,2.23,2.24,1.45,0.91,.,.,.,.,.,.
EST,1956,1,interm,1,14,32.47,0,0,0,0,0,0.15,0.08,0.08,0.08,0.18,0.25,1.27,1.56,4.83,5.6,6.01,6.04,3.93,2.44,.,.,.,.,.,.
EST,1956,1,interm,1,15,16.48,0,0.03,0.02,0.02,0.01,0.11,0.05,0.07,0.07,0.54,0.75,1.26,1.55,2.01,2.33,2.5,2.51,1.63,1.02,.,.,.,.,.,.
EST,1956,1,interm,1,16,31.09,0,0.05,0.04,0.04,0.02,0.22,0.09,0.14,0.13,1.03,1.42,2.37,2.92,3.78,4.39,4.71,4.73,3.08,1.92,.,.,.,.,.,.
EST,1956,1,interm,1,17,9.17,0,0.01,0.01,0.01,0.01,0.06,0.02,0.04,0.03,0.32,0.44,0.71,0.87,1.11,1.29,1.38,1.39,0.9,0.56,.,.,.,.,.,.
EST,1956,1,interm,1,18,11.68,0,0,0,0,0,0,0,0,0,0.36,0.5,1.16,1.43,1.38,1.6,1.71,1.72,1.12,0.7,.,.,.,.,.,.
EST,1956,1,interm,1,19,180.76,0,0,0.03,0.03,0,0.12,0.04,0.55,0.52,2.68,3.72,22.86,28.09,20.44,23.71,25.45,25.56,16.63,10.35,.,.,.,.,.,.
EST,1956,1,interm,1,20,3.09,0,0.06,0.03,0.03,0,0.03,0.06,0.06,0.06,0.09,0.13,0.18,0.22,0.36,0.41,0.44,0.45,0.29,0.18,.,.,.,.,.,.
EST,1956,1,interm,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1956,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1956,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,1956,1,interm,1,24,0.69,0.03,0.02,0.04,0.03,0,0.06,0.02,0.02,0.02,0.01,0.01,0.04,0.05,0.06,0.07,0.07,0.07,0.05,0.03,.,.,.,.,.,.
EST,1956,1,interm,1,25,26.87,0,0,0,0,0,0.03,0,0.04,0.03,0.03,0.04,0.17,0.21,4.4,5.11,5.48,5.51,3.58,2.23,.,.,.,.,.,.
EST,1956,1,interm,1,26,2.18,0,0,0,0,0,0.05,0,0.05,0.05,0.04,0.06,0.25,0.3,0.23,0.27,0.29,0.29,0.19,0.12,.,.,.,.,.,.
EST,1956,1,interm,1,27,18.29,0,0,0,0,0,0.24,0,0.24,0.23,0.2,0.27,1.16,1.42,2.43,2.82,3.03,3.04,1.98,1.23,.,.,.,.,.,.
EST,1956,1,interm,1,28,18.84,0,0,0,0,0,0.29,0,0.3,0.28,0.24,0.33,1.42,1.74,2.38,2.76,2.97,2.98,1.94,1.21,.,.,.,.,.,.
EST,1956,1,interm,1,29,33.4,0,0.73,0.58,0.6,0.28,1.11,0.57,0.62,0.59,0.99,1.37,3.32,4.08,3.11,3.6,3.87,3.88,2.53,1.57,.,.,.,.,.,.
EST,1956,1,interm,1,30,32.21,1.25,1.08,2.05,1.27,0.21,2.84,1.01,0.76,0.72,0.24,0.33,1.98,2.43,2.68,3.11,3.34,3.36,2.18,1.36,.,.,.,.,.,.
EST,1956,1,interm,1,31,32.94,1.43,1.14,2.21,1.37,0.21,3.61,1.36,1,0.95,0.34,0.47,2.8,3.44,2.11,2.45,2.63,2.64,1.72,1.07,.,.,.,.,.,.
EST,1956,1,interm,1,32,1.21,0,0.03,0.02,0.02,0.01,0.04,0.02,0.02,0.02,0.04,0.05,0.12,0.15,0.11,0.13,0.14,0.14,0.09,0.06,.,.,.,.,.,.
EST,1956,1,interm,1,33,68.5,0,1.01,0.83,0.85,0.27,2.06,1.41,1.38,1.31,2.17,3.01,6.67,8.19,6.58,7.63,8.2,8.23,5.35,3.33,.,.,.,.,.,.
EST,1956,1,interm,1,34,29.62,0,0.08,0.33,0.34,0.41,0.92,1.34,0.21,0.2,0.6,0.84,3.07,3.77,2.93,3.4,3.65,3.67,2.38,1.48,.,.,.,.,.,.
EST,1956,1,interm,1,35,22.41,0,0,1.02,1.65,1.45,0,0,1.58,1.5,0,0,1.15,1.41,2.12,2.45,2.63,2.65,1.72,1.07,.,.,.,.,.,.
EST,1956,1,interm,1,36,1.99,0.54,0.03,0,0,0,0.02,0,0.04,0.04,0.08,0.11,0.25,0.3,0.1,0.11,0.12,0.12,0.08,0.05,.,.,.,.,.,.
