country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
POL,1959,1,interm,1,0,131357,29556.1,3545.22,1360.54,936.96,1349.62,2303.49,2619.25,2758.11,2846.98,2506.27,5027,7824.81,10451.88,11750.85,11807.89,12151.73,10349.14,7392.3,4818.86,.,.,.,.,.,.
POL,1959,1,interm,1,1,844.05,670.45,63.92,9.8,3.27,6.44,8.45,5.56,11.82,7.69,1.22,7.63,4.23,7.91,10.88,13.19,5.63,0.02,0.12,5.82,.,.,.,.,.,.
POL,1959,1,interm,1,2,1680.19,1525.37,141.66,9.53,0.74,1.21,0,0,0,0,0,0.48,0,0,0.64,0,0.41,0.15,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,3,9827.52,150.81,148.06,37.05,17.95,60.62,241.95,495.36,674.2,628.26,518.67,920.58,1216.19,1375.42,1242.31,999.31,617.2,317.18,123.54,42.86,.,.,.,.,.,.
POL,1959,1,interm,1,4,967.7,734.72,57.89,11.73,7.94,5.22,2.38,7.39,5.48,6.09,5.26,13.97,14.97,15.38,23.55,17.51,19.13,9.55,9.54,0,.,.,.,.,.,.
POL,1959,1,interm,1,5,1026.61,510.2,201.61,83.23,37.02,6.33,6.35,8.52,13.83,16.35,5.93,18.75,18.4,17,18.63,19.91,16.33,23.37,2.05,2.8,.,.,.,.,.,.
POL,1959,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,7,56.19,8.73,3.24,0.08,2.05,0.99,0.27,2.91,0.5,3.29,0.44,1.31,5.73,5.38,7,7.31,1.53,2.66,2.63,0.14,.,.,.,.,.,.
POL,1959,1,interm,1,8,264.02,146.47,77.06,9.91,4.21,1.86,3.25,2.26,0.83,0.84,0.38,3.14,1.06,1.94,2.28,2.68,1.7,1.36,0.28,2.51,.,.,.,.,.,.
POL,1959,1,interm,1,9,216.72,30.98,17.79,13.72,8.59,3.43,3.17,10.06,2.82,5.69,4.59,8.38,11.31,16.63,13.33,16.13,22.59,19.21,3.3,5,.,.,.,.,.,.
POL,1959,1,interm,1,10,367.66,0,3.16,1.06,2.11,0,3.17,2.07,5.02,8.88,4.21,24.03,45.77,45.04,57.76,49.69,36.49,35.79,27.35,16.06,.,.,.,.,.,.
POL,1959,1,interm,1,11,563.93,0,1.1,0,0,0,0,0,3.13,10.48,9.46,23.05,43.33,84.08,92.85,85.27,78.55,63.05,45.48,24.1,.,.,.,.,.,.
POL,1959,1,interm,1,12,5014.52,0,3.3,5.28,3.16,6.27,3.17,16.53,40.67,71.27,146.13,290.22,507.24,739.5,836.79,847.8,720.04,451.58,242.58,82.99,.,.,.,.,.,.
POL,1959,1,interm,1,13,245.79,0,0,0.15,0.45,0,0.29,1.53,3.81,4.86,9.83,17.32,25.89,35.15,29.72,34.76,38.73,18.84,12.94,11.52,.,.,.,.,.,.
POL,1959,1,interm,1,14,249.91,0,0,0.38,0.25,0,0.76,1.57,3.49,5.88,6.57,12.71,30.79,34,35.78,37.1,43.93,12.94,11.19,12.57,.,.,.,.,.,.
POL,1959,1,interm,1,15,342.09,0,3.3,0,0.26,0,0.79,0,1.15,5.11,5.06,14.28,27.93,44.87,60.66,50.1,54.88,41.46,24.41,7.83,.,.,.,.,.,.
POL,1959,1,interm,1,16,246.7,0,0,0,0.26,0,0,1.48,3.84,4.6,9.08,19.36,40.41,43.34,31.25,42.58,19.44,24.83,2.91,3.32,.,.,.,.,.,.
POL,1959,1,interm,1,17,894.15,0.24,3.34,3.63,0.35,1.56,8.65,2.76,9.16,11.3,11.18,31.42,77,123.93,143.63,137.47,146.7,104.64,59.89,17.3,.,.,.,.,.,.
POL,1959,1,interm,1,18,200.29,0,0,0.27,0,1.16,2.75,0.15,2.86,5.76,3.58,10.44,22.47,33.01,21.51,45.75,27.08,12.54,8.55,2.41,.,.,.,.,.,.
POL,1959,1,interm,1,19,2136.2,0,5.51,1.56,0,3.9,5.87,3.86,14.85,24.52,39.53,127.3,262.14,422.25,434.24,335.75,277.16,129.39,38.44,9.93,.,.,.,.,.,.
POL,1959,1,interm,1,20,83.29,0,0.71,0,0.02,0.52,0,2.06,2.37,2.09,3,6.71,5.45,6.13,5.95,7.08,11.47,7.63,14.78,7.32,.,.,.,.,.,.
POL,1959,1,interm,1,21,12.01,0,0.32,0,0.04,0,0,0,0,0,0,0,1.86,2.52,2.56,0.59,0.55,1.08,2.41,0.08,.,.,.,.,.,.
POL,1959,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,25,418.4,0,1.1,0,0,2.09,0,1.03,0,0,0,4.19,7.4,24.79,43.56,60.56,84.37,107.36,49.82,32.13,.,.,.,.,.,.
POL,1959,1,interm,1,26,79.33,1.05,0,0,0,0,1.06,3.1,2.09,1.05,4.21,2.1,6.34,8.62,13.76,4.94,10.18,6.82,8.66,5.35,.,.,.,.,.,.
POL,1959,1,interm,1,27,386.51,0,1.55,0.62,0,0.96,0,0,0.81,1.88,4.21,5.69,28.98,48.85,60.23,77.74,57.84,49.57,27.85,19.73,.,.,.,.,.,.
POL,1959,1,interm,1,28,277.65,0.21,6.74,3.69,1.12,0.96,1.51,0,2.32,3.06,9.2,15.92,24.05,40.97,45.98,52.53,30.92,27.24,7.3,3.93,.,.,.,.,.,.
POL,1959,1,interm,1,29,437.04,2.58,10.79,15.11,6.92,4.13,8.83,9.69,12.22,15.28,19.9,29.35,68.48,68.28,78.47,54.04,20.44,7.6,3.49,1.44,.,.,.,.,.,.
POL,1959,1,interm,1,30,544.23,16.05,58.28,52.66,31.48,22.78,22.15,29,17.68,17.75,14.88,23.54,42.49,42.34,50.74,52.89,26.84,19.01,3.16,0.51,.,.,.,.,.,.
POL,1959,1,interm,1,31,237.49,2.51,6.79,7.43,5.76,6.02,13.27,13.39,16.94,18.49,17.71,23.9,26.95,18.77,22.9,16.36,11.66,4.01,4.63,0,.,.,.,.,.,.
POL,1959,1,interm,1,32,11.9,0,0.27,0.06,0.07,0.05,0.06,0.06,0.17,0.29,0.4,0.59,1.22,1.85,1.41,1.73,1.24,1.22,0.75,0.46,.,.,.,.,.,.
POL,1959,1,interm,1,33,1682.47,4.08,33.87,25.49,15.95,14.53,15.34,39.83,40.28,38.55,49.56,106.19,168.47,236.26,222.77,240.8,170.38,139.18,74.93,46.01,.,.,.,.,.,.
POL,1959,1,interm,1,34,1092.5,20.67,16.68,17.53,14.89,11.71,14.31,21.49,34.92,53.45,35.47,88.12,128.03,142.47,119.98,118.62,103.06,92.59,32.71,25.8,.,.,.,.,.,.
POL,1959,1,interm,1,35,450.66,3.14,5.52,3.17,4.23,8.38,7.41,11.4,14.64,15.76,11.6,16.81,34.97,29.19,63.22,63.2,90.44,41.01,23.89,2.68,.,.,.,.,.,.
POL,1959,1,interm,1,36,7.46,4.67,0.83,0,0.4,0,0,0,0,0,0,0,0,0,1.15,0.41,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,37,205.12,130.19,21.42,3.64,3.69,1.04,0,0,1.04,2.44,4.21,2.58,2.11,8.54,12.61,4.48,1.7,2.83,2.6,0,.,.,.,.,.,.
POL,1959,1,interm,1,38,357.09,62.41,20.43,10.4,2.17,5.37,4.64,11.14,12.32,10.83,8.17,11,33.72,25.06,40.33,31.57,28.85,12.43,15.79,10.46,.,.,.,.,.,.
POL,1959,1,interm,1,39,156.41,0.71,0,0,0,0,0,0,0.54,0,0.21,0.95,1.27,4.57,14.11,12.89,27.18,34.37,32.38,27.23,.,.,.,.,.,.
POL,1959,1,interm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,41,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.08,0.13,0.12,0.08,0.03,.,.,.,.,.,.
POL,1959,1,interm,1,42,140.13,0.3,0,0,0,0,0,0,0.23,0,0.09,0.41,0.55,1.96,8.79,23.64,27.46,32.01,23.27,21.42,.,.,.,.,.,.
POL,1959,1,interm,1,43,176.09,15.81,1.81,0.07,1.46,0.21,2.32,5.74,4.54,2.52,8.13,13.6,14.15,11.87,16.95,15.37,28.25,10.26,19,4.03,.,.,.,.,.,.
POL,1959,1,interm,1,44,61.59,1.36,0.42,0.07,0.18,0,0,0,2.39,0.04,3.97,4.75,1.11,7.92,4.45,8.34,17.01,5.54,3.63,0.41,.,.,.,.,.,.
POL,1959,1,interm,1,45,723.66,17.91,12.09,15.53,4.06,3.03,16.79,14.64,9.29,16.01,15.8,17.91,37.59,66.31,85.49,80.62,108.28,93.15,60.44,48.72,.,.,.,.,.,.
POL,1959,1,interm,1,46,249.14,24.15,19.91,13.78,15.87,14.68,22.27,22.84,13.62,12.63,7.39,17.89,7.43,14.08,12.66,11.17,8.77,5.13,2.18,2.69,.,.,.,.,.,.
POL,1959,1,interm,1,47,2775.76,1468.04,287.04,97.67,48.54,48.65,57.01,59.45,56.05,41.98,36.88,56.06,89.8,79.77,74.44,81.45,63.44,60.9,31.57,37.02,.,.,.,.,.,.
POL,1959,1,interm,1,48,1747.61,25.68,12.44,23.11,46.2,28.21,57.53,55.1,82.06,86.02,61.36,109.76,172.87,196.35,180.52,166.64,155.47,136.76,95.34,56.19,.,.,.,.,.,.
POL,1959,1,interm,1,49,363.86,0,0.43,0.13,1.08,0.95,1.55,0.15,0.95,3.4,7.06,10.56,36.72,44.59,59.76,52.27,54.06,47.77,24.95,17.48,.,.,.,.,.,.
POL,1959,1,interm,1,50,1077.76,0,2.34,0.13,5.92,1.99,1.81,1.61,7.65,9.83,13.96,48.61,102.51,98.01,150.92,137.67,183.48,156.19,105.64,49.49,.,.,.,.,.,.
POL,1959,1,interm,1,51,7710.95,42.1,10.96,12.92,10.79,11.08,20.66,55.84,120.4,199.19,208.3,511.02,807.26,1025,1201.11,1021.29,1018.08,750.09,443.48,241.38,.,.,.,.,.,.
POL,1959,1,interm,1,52,512.81,0,1.95,0.06,0,0.12,0.96,0.94,1.64,0.42,3.02,8.35,10.3,24.86,32.77,47.46,84.56,111.47,95.33,88.6,.,.,.,.,.,.
POL,1959,1,interm,1,53,4216.38,17.05,48.99,0.45,2.17,2.56,6.82,10.27,11.11,39.11,26.53,91.31,157.75,297.22,428.52,588.41,728.69,741.05,638.81,379.56,.,.,.,.,.,.
POL,1959,1,interm,1,54,4585.36,4.36,3.34,10.28,8.44,1.72,8.47,20.69,14.41,40.76,57.83,147.66,335.6,592.4,784.83,837.54,713.77,508.9,296.99,197.37,.,.,.,.,.,.
POL,1959,1,interm,1,55,880.45,55.66,20.03,26.39,11.88,19.18,21.26,19.86,21.94,28.89,22.88,38.27,61.65,77.06,78.55,80.06,93.72,81.2,76.47,45.5,.,.,.,.,.,.
POL,1959,1,interm,1,56,676.34,3.19,1.98,0.91,1.9,4.38,4.13,5.66,10.1,9.93,8.66,23.5,33.95,48.4,64.72,74.35,101.37,111.16,99.63,68.42,.,.,.,.,.,.
POL,1959,1,interm,1,57,3439.25,7.25,11.38,5.06,9.83,17.07,20.27,29.14,52.65,49.17,40.59,100.8,153.57,227.81,308.62,367.36,527.51,594.54,542.51,374.12,.,.,.,.,.,.
POL,1959,1,interm,1,58,6691.89,453.59,56.06,39.04,26.8,51.98,31.86,64.3,57.49,98.38,106.37,262.62,419.1,620.45,663.07,744.57,961.59,859.64,730.21,444.77,.,.,.,.,.,.
POL,1959,1,interm,1,59,3809.42,53.59,15.91,0.21,5.57,24,38.22,55.55,64.09,54.26,58.57,152.39,223.4,331.17,429.89,456.03,510.92,546.77,448.73,340.15,.,.,.,.,.,.
POL,1959,1,interm,1,60,429.81,7.44,1.52,2.94,4.79,1.49,5.43,6.16,3.87,2.74,6.21,9.99,19.31,33.22,50.14,56.61,63.81,65.58,49.11,39.45,.,.,.,.,.,.
POL,1959,1,interm,1,61,1009.37,1.95,5.03,0.04,1.16,6.42,10.63,6.16,8.66,5.99,4.34,21.02,29.53,62.17,95.5,124.47,173.2,184.86,147.25,120.99,.,.,.,.,.,.
POL,1959,1,interm,1,62,480.02,6.14,0,0,0,3.1,1.17,8.65,0.77,5.91,1.83,5.13,16.13,34.27,43.57,72.32,86.12,77.38,67.71,49.82,.,.,.,.,.,.
POL,1959,1,interm,1,63,2978.62,6.98,6.4,1.41,4.88,2.05,3.82,17.73,20.42,14.98,23.85,58.51,95.6,166.93,270.63,319.98,520.51,572.6,482.69,388.65,.,.,.,.,.,.
POL,1959,1,interm,1,64,551.37,119.05,17.66,5.26,6.02,0.12,0.91,4.84,3.22,4.49,2.43,8.33,18.32,17.84,31,37.18,60.66,73.25,59.47,81.32,.,.,.,.,.,.
POL,1959,1,interm,1,65,1546.28,386.81,71.59,10.55,4.21,6.27,13.72,12.4,6.26,16.77,7.36,27.24,44.38,98.1,139.85,140.89,194.92,168.71,121.29,74.96,.,.,.,.,.,.
POL,1959,1,interm,1,66,11431.14,6691.67,803.38,91.99,27.97,38.89,50.69,48.61,55.03,56.34,68.44,133.72,240.02,355.78,430.49,483.85,552.15,568.96,425.97,307.19,.,.,.,.,.,.
POL,1959,1,interm,1,67,525.43,337.25,54.38,7.15,2.99,2.67,0,0.86,1.04,3.14,1.05,4.81,5.38,10.58,17.97,8.84,26.14,15.53,14.77,10.88,.,.,.,.,.,.
POL,1959,1,interm,1,68,3701,8.31,3.28,2.1,0,2.07,1.05,1.03,1.04,5.2,20.88,43.7,136.43,372.56,470.16,628.41,691.98,626.18,391.49,295.13,.,.,.,.,.,.
POL,1959,1,interm,1,69,1493.27,117.34,27.54,2.46,6.88,1.34,3.71,1.18,12.56,13.26,6.45,21.48,88.18,132.39,204.95,233.23,231.6,205.76,112.42,70.54,.,.,.,.,.,.
POL,1959,1,interm,1,70,39.27,30.81,0,0,0,0,0.59,0,1.59,3.54,0.39,0,0,0,1.88,0,0.28,0,0,0.19,.,.,.,.,.,.
POL,1959,1,interm,1,71,653.01,97.52,22.27,9.6,12.43,15.83,25.29,32.59,21.09,19.35,13.68,29.7,39.47,84.38,66.25,50.32,43.4,33.36,26.49,9.99,.,.,.,.,.,.
POL,1959,1,interm,1,72,178.92,48.99,24.48,1.57,0.28,0.16,0.87,3.68,3.82,2.71,3.13,4.3,11.46,11.9,9.93,13.74,17.99,7.88,8.04,3.99,.,.,.,.,.,.
POL,1959,1,interm,1,73,1034.72,217.75,34.26,7.92,4.07,4.54,14.14,10.06,17.45,25.6,11.99,47.22,70.51,97.23,98.46,93.66,91.04,86.94,56.46,45.42,.,.,.,.,.,.
POL,1959,1,interm,1,74,1193.85,0,0,1.36,3.57,3.83,10.57,21.72,34.29,37.77,35.68,81.86,133.54,184.31,193.58,154.9,151.1,82.51,49.57,13.69,.,.,.,.,.,.
POL,1959,1,interm,1,75,226.41,37.58,5.27,1.62,4.51,0.67,0,0.71,0.45,1.65,0.32,2.45,7.82,23.58,15.1,30.84,24.72,33.37,17.63,18.12,.,.,.,.,.,.
POL,1959,1,interm,1,76,1788.84,862.6,117.45,40.17,29.96,17.56,17.13,18.06,25.1,27.04,33.15,41.48,58.76,85.96,77.96,91.44,101.96,56.76,49.49,36.81,.,.,.,.,.,.
POL,1959,1,interm,1,77,104.11,1.59,1.74,0.58,1,0.29,1.83,0.74,3.39,3.06,3,8.97,13.08,16.8,12.48,11.81,10.5,7.68,4.61,0.96,.,.,.,.,.,.
POL,1959,1,interm,1,78,657.53,10.04,10.98,3.67,6.34,1.86,11.56,4.67,21.42,19.3,18.98,56.62,82.59,106.08,78.81,74.6,66.32,48.53,29.12,6.04,.,.,.,.,.,.
POL,1959,1,interm,1,79,207.35,15.2,6.54,11.48,0.93,1.46,2.18,4.82,8.8,7.02,7.63,19.81,16.33,17.71,26.49,21.41,18.83,9.89,4.58,6.24,.,.,.,.,.,.
POL,1959,1,interm,1,80,161.56,2.19,2.5,1.06,1.05,1.57,2.11,1.03,6.56,4.76,4.64,9.68,15.01,16.49,23.66,10.31,32.26,19.67,4.33,2.68,.,.,.,.,.,.
POL,1959,1,interm,1,81,164.8,2.09,2.2,0,1.05,4.18,7.39,2.07,6.26,8.38,8.41,13.62,14.79,26.95,18.34,17.3,11.64,13.63,6.5,0,.,.,.,.,.,.
POL,1959,1,interm,1,82,1927.42,638.04,65.1,18.24,8.75,13.16,18.78,17.61,26.46,28.62,35.71,55.18,102.36,155.59,169.57,183.16,148.1,91.04,95.16,56.79,.,.,.,.,.,.
POL,1959,1,interm,1,83,211.11,131.04,3.91,0,0.72,0.85,0.79,0.78,2.91,1.66,0,5.38,3.71,4,6.38,7.77,3.87,16.15,14.23,6.96,.,.,.,.,.,.
POL,1959,1,interm,1,84,414.68,13.14,6.95,6.97,6.47,8.28,9.24,8.75,10.29,11.27,7.92,23.64,28.2,44.92,47.66,40.52,50.67,40.21,23.44,26.14,.,.,.,.,.,.
POL,1959,1,interm,1,85,572.93,18.27,21.95,23.83,5.81,13.53,22.92,22.55,33.92,21.18,18.09,34.97,37.86,54.52,49.82,48.8,60.62,38.88,28.82,16.59,.,.,.,.,.,.
POL,1959,1,interm,1,86,1414.16,12.45,11.96,8.42,9.55,9.24,16.48,24.26,30.03,31.07,25.21,64.26,111.9,84.04,150.24,153.44,170.39,205.52,161.55,134.15,.,.,.,.,.,.
POL,1959,1,interm,1,87,309.91,4.13,2.17,2.96,2.62,4.53,4.87,1.57,7.67,10.83,7.62,7.18,27.94,26.16,29.81,33.48,44.76,35.57,39.88,16.16,.,.,.,.,.,.
POL,1959,1,interm,1,88,215.92,0,0,0,0,0,0,0,0,0,0,2.1,3.17,2.16,17.19,16.07,34.91,46.01,54.15,40.16,.,.,.,.,.,.
POL,1959,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,90,10405.02,10405.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,91,2092.73,1955.85,70.35,30.58,18.94,11.73,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,92,815.35,815.13,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,93,3344.04,15.48,141.36,180.05,117.4,282.18,509.54,456.78,328.68,253.5,154.32,199.85,224.18,153.09,105.48,64.77,65.71,48.95,38.33,4.39,.,.,.,.,.,.
POL,1959,1,interm,1,94,649.56,15.07,24.99,23.57,15.01,23.48,44.64,33.7,31.88,39.94,33.8,43.59,45.78,43.18,34.41,40.03,50.62,38.33,47.61,19.93,.,.,.,.,.,.
POL,1959,1,interm,1,95,826.91,3.73,116.05,95.76,95.51,128.22,128.91,76.54,40.28,30.37,25.35,26.29,14.85,10.4,8.48,3.93,4.08,10.52,5.41,2.23,.,.,.,.,.,.
POL,1959,1,interm,1,96,100.94,2.11,19.64,18.64,12.22,12.97,9.32,6.21,0.9,0,0.88,4.77,2.57,2.05,1.01,1.14,0,4.57,0,1.94,.,.,.,.,.,.
POL,1959,1,interm,1,97,109.15,0,0.17,0,0,3.38,8.06,7.77,12.82,14.71,7.29,15.3,13.94,12.1,8.58,3.5,1.36,0,0,0.17,.,.,.,.,.,.
POL,1959,1,interm,1,98,450.23,27.36,70.76,20.51,11.8,21.56,25.39,31.89,42.59,26.63,18.61,28.38,31.63,25.33,15.5,8.82,11.09,16.82,10,5.56,.,.,.,.,.,.
POL,1959,1,interm,1,99,234.29,89.28,42.78,6.29,3.13,8.37,9.86,16.96,11.57,13.06,4.57,8.18,6.86,8.12,1.09,1.28,1.28,1.61,0,0,.,.,.,.,.,.
POL,1959,1,interm,1,100,1692.5,1.02,2.41,3.21,13.88,66.36,199.94,205.61,184.65,169.89,96.33,165.86,155.31,148.3,113.64,61.88,38.4,29.38,21.44,14.99,.,.,.,.,.,.
POL,1959,1,interm,1,101,522.68,16.54,30.73,32.67,24.8,38.46,81.87,68.25,38.7,42.22,20.65,24.53,30.82,17.23,19.19,14.63,10.04,3.13,2.98,5.24,.,.,.,.,.,.
POL,1959,1,interm,1,102,846.09,14.32,38.33,32.58,29.68,57.51,110.98,93.09,70.09,68,43.27,60.42,63.54,46.95,37.86,21.73,17.74,21.9,13.66,4.44,.,.,.,.,.,.
POL,1959,1,interm,1,103,270.55,47.8,14.17,1.63,3.36,4.24,18.43,8.55,4.36,8.44,6.64,11.55,19.43,20.07,19.1,23.53,22.31,13.45,11.88,11.61,.,.,.,.,.,.
POL,1959,1,interm,1,104,1951.44,104.76,219.42,78.75,57.12,117.85,201.64,204.62,130.83,92.29,64.95,98.45,142.13,119.17,90.02,66.26,53.42,52.89,36.14,20.73,.,.,.,.,.,.
POL,1960,1,interm,1,0,117290,21585.51,2557.31,1181.07,879.8,1152.04,2026.83,2349.12,2706.45,2737.47,2466.23,4659.21,7637.9,10023.06,11527.42,11464.36,11437.34,9597.67,6897.23,4403.98,.,.,.,.,.,.
POL,1960,1,interm,1,1,530.94,426.82,33.45,5.83,1.2,1.16,4.9,6.18,7.6,2.32,4.04,4.89,2.07,8.34,5.87,8.83,1.02,0.03,3.47,2.92,.,.,.,.,.,.
POL,1960,1,interm,1,2,1164.22,1067.49,87.83,4.6,1.68,0.8,0,0,0,0,0,0.54,0,0,0.73,0,0.37,0.18,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,3,8678.91,76.86,94.39,31.03,13.45,34.67,130.53,358.02,536.73,546.28,456.51,822.83,1132.02,1270.97,1169.19,904.29,611.52,319.37,124.92,45.33,.,.,.,.,.,.
POL,1960,1,interm,1,4,619.63,442.79,23.87,6.83,5.6,5.25,5.89,7.42,5.82,10.14,2.02,5.2,21.2,16.08,20.88,11.59,5.4,10.89,10.7,2.06,.,.,.,.,.,.
POL,1960,1,interm,1,5,545.7,264.63,83.04,47.16,19.51,4.95,4.74,5.98,9.77,9.69,8.12,13.31,17.04,14.85,15.56,12.7,5,7.51,1.22,0.92,.,.,.,.,.,.
POL,1960,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,7,58.24,2.2,4.17,3.77,0.08,1,0.1,0.97,1.16,0.39,1.65,1.93,4.15,9.95,7.15,9.83,4.92,3.41,0.98,0.43,.,.,.,.,.,.
POL,1960,1,interm,1,8,197.18,112.67,67.08,6.39,2.88,0.82,2.61,1.01,0,0.99,0,0,1.03,0,0.64,1.06,0,0,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,9,124.9,17.62,8.58,5.49,2.88,1.35,0.98,1.93,0.07,1.99,6.13,7.85,12.56,18.74,15.87,10.18,8.33,2.62,1.73,0,.,.,.,.,.,.
POL,1960,1,interm,1,10,360.55,0,4.34,3.1,0.96,1.05,0.98,1.85,3.8,8.93,3.03,23.47,43.95,48.29,73.25,43.29,28.89,35.61,21.34,14.42,.,.,.,.,.,.
POL,1960,1,interm,1,11,622.38,0,0,1.03,0,1.05,0,0,1.9,4.96,10.09,27.75,57.86,94.62,114.13,101.6,99.05,67.27,22.54,18.53,.,.,.,.,.,.
POL,1960,1,interm,1,12,5472.49,0,2.17,3.1,1.92,1.05,6.87,18.55,40.85,72.51,97.98,297.63,594.51,817.87,991.44,895.92,796.53,506.82,279.38,47.39,.,.,.,.,.,.
POL,1960,1,interm,1,13,318.65,0,0,0.29,1.23,0.29,0,1.93,3.47,6.16,8.99,23.13,23.13,49.85,42.08,45.52,36.98,37.25,30.99,7.36,.,.,.,.,.,.
POL,1960,1,interm,1,14,302.83,0,0,0.75,0.69,0.76,0,1.77,3.17,8.73,8.17,19.05,26.47,38.73,48.82,37.03,42.74,39.26,17.57,9.12,.,.,.,.,.,.
POL,1960,1,interm,1,15,423.57,0,3.25,0,0.96,0,1.47,0,1.42,6.62,4.5,19.64,34.28,55.23,74.5,61.01,68.2,44.04,29.05,19.4,.,.,.,.,.,.
POL,1960,1,interm,1,16,303.68,0,0,0,0.96,0,0,1.85,4.75,5.96,8.08,26.64,49.6,53.35,38.38,51.86,24.16,26.38,3.47,8.24,.,.,.,.,.,.
POL,1960,1,interm,1,17,1081.26,0.19,5.47,7.45,0.96,1.61,3.05,3.05,10.1,14.5,10.39,42.55,89.81,147.01,176.21,168.6,175.84,116.84,75.89,31.74,.,.,.,.,.,.
POL,1960,1,interm,1,18,250.15,0,0,0.75,0,0.81,1.33,0.16,1.74,5.5,11.16,12.9,32.89,42.44,26.9,52.76,34,12.89,11.64,2.28,.,.,.,.,.,.
POL,1960,1,interm,1,19,2626.65,0,3.26,2.1,1.92,2.22,3.13,2.11,13.32,36.1,40.34,151.68,328.77,499.55,532.92,479.41,316.69,129.25,66.89,16.99,.,.,.,.,.,.
POL,1960,1,interm,1,20,90.95,1.15,0.36,0,0.55,0,0,2.78,0.89,1.98,4.8,5.23,8.66,5.75,4.65,11.26,11.65,13.97,7.89,9.38,.,.,.,.,.,.
POL,1960,1,interm,1,21,24.45,0,0.72,0,0.37,0,0,0,0,0,0,0,3.98,5.39,3.19,3.05,1.77,4.6,1.28,0.1,.,.,.,.,.,.
POL,1960,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
POL,1960,1,interm,1,25,467.52,0,1.08,0,0,0,0,0.93,0,0.99,0,1.11,8.27,20.13,57.57,71.97,107.51,88.38,74.57,35.01,.,.,.,.,.,.
POL,1960,1,interm,1,26,88.63,0,1.08,1.03,0,1.05,2.94,9.27,6.65,0,2.02,7.77,5.17,5.03,6.06,6.35,10.87,10.55,8.67,4.12,.,.,.,.,.,.
POL,1960,1,interm,1,27,325.26,0,1.43,0.89,0,0.26,0,0,0.74,1.41,2.39,4.62,22.86,36.9,50.8,59.25,57.98,46.94,24.78,14.01,.,.,.,.,.,.
POL,1960,1,interm,1,28,230.06,3.44,6.22,5.32,1.92,0.26,0.98,0,2.11,2.31,5.23,12.93,18.96,30.15,38.77,38.24,29.98,22.98,6.49,3.77,.,.,.,.,.,.
POL,1960,1,interm,1,29,489.46,4.4,17,21.58,20.36,6.13,7.82,10.63,14.42,18.65,20.08,40.3,70.44,67.3,78.65,55.36,23.37,7.56,4.25,1.16,.,.,.,.,.,.
POL,1960,1,interm,1,30,569.31,5.08,58.98,53.95,33.45,23.17,15.72,26.42,18.95,21.19,18.61,38.86,51.11,60.89,49.99,45.21,20.01,19.77,6.05,1.9,.,.,.,.,.,.
POL,1960,1,interm,1,31,304.08,0,9.64,7.53,9.67,6.84,9.23,22.31,34.04,26.93,20,25.59,33.72,33.01,21.29,19.54,8.36,8.17,6.15,2.06,.,.,.,.,.,.
POL,1960,1,interm,1,32,10.58,0.01,0.24,0.06,0.13,0.02,0.04,0.06,0.14,0.2,0.27,0.59,1.15,1.45,1.3,1.45,1.28,1.14,0.69,0.36,.,.,.,.,.,.
